# κ ΔE g
1.964070157436358273e-03 1.078263038125164996e+00 7.053887973745125335e-03
8.111186672530827299e-03 7.598102935384968282e-01 9.750791269888753679e-03
6.991765937651641706e-03 9.371327634915430638e-01 2.854046884995154257e-03
7.989274660810143786e-03 6.277083654004784741e-01 7.438827637459295272e-04
1.847407236049687087e-03 9.695239618645966617e-01 2.977232796851632217e-04
4.833832215396967336e-03 1.021691985591483665e+00 9.051720814996272371e-04
9.156088959428845125e-03 1.261628595467708891e+00 4.164141352722406514e-03
8.797089030169845045e-03 9.114187767239014804e-01 7.418648234812156607e-03
4.134289591484125760e-03 1.032127151640132467e+00 6.557792750287567973e-03
7.607487932320628268e-04 1.479161056237158878e+00 6.731587337509988521e-03
5.743753922244974712e-03 1.040678187982220670e+00 6.506061078472076542e-03
2.672595973370329482e-03 6.558178144517055053e-01 8.198702044394995045e-03
5.141239257868584697e-03 1.277679524528562593e+00 6.932308872161346489e-03
6.170993346780262977e-03 1.389664636919784924e+00 8.659948406740284460e-03
9.069994537285469213e-03 9.345075195521305167e-01 5.173118494498933108e-03
7.314809858361376142e-03 8.536876171133245261e-01 1.373682521799897980e-03
9.355686200857929458e-04 9.511963144220715316e-01 1.971687569145684320e-03
7.866002512280541314e-03 1.031227150570956042e+00 5.478854355824917290e-03
4.896634581336401296e-03 7.774219236365255137e-01 3.202155170822556119e-03
2.096600275723179210e-03 5.963735509662853040e-01 5.303001052778496746e-03
2.584743380194884279e-03 5.636441440473733966e-01 7.322803457877041095e-03
2.590432071296370977e-04 1.008441100816429348e+00 5.548051795593413223e-03
4.632032145962486358e-03 1.287351173704245788e+00 2.305179749744685255e-04
8.943361812850951845e-03 1.356737586665931694e+00 4.335059965472804616e-03
9.811922664655999340e-03 1.385022787068119321e+00 4.653064458373917106e-03
4.958928812039541112e-03 8.308302938997362830e-01 7.500405480586603418e-03
8.330752179708827976e-03 1.103556237177021337e+00 5.048458449003563955e-03
6.385040395306392468e-03 9.431115757160596358e-01 7.153740350151528878e-03
8.790699919501364715e-03 1.162919209949506261e+00 5.669746277599399011e-03
1.932691339491894936e-03 1.354814784419945184e+00 2.353961544274388046e-03
6.466339413595059010e-03 6.053094701885184392e-01 2.367107981392983611e-03
9.018061417119508164e-03 5.342470163913453085e-01 3.124697038441114072e-03
7.325363016292712505e-03 7.908076827489705085e-01 2.661660344210421171e-03
1.110387732807282526e-03 9.681633422166421310e-01 2.887043438708089766e-04
3.435694693341046022e-03 1.459300128912205619e+00 3.907779542704596654e-03
2.674725473425718526e-03 6.999265153964506769e-01 9.586785947822536180e-03
6.713329073024748225e-03 1.304944766696345848e+00 6.871913450379131885e-03
1.518449608918327927e-03 1.285026222788105077e+00 1.180599873378229822e-03
4.694446942977006064e-03 7.049865908451241614e-01 2.482510774122310363e-03
6.233743661517227204e-03 1.406089177252955347e+00 5.295269249188802423e-03
2.262888252646112590e-03 1.065154780153402925e+00 7.189750504948693062e-03
5.223511541139587910e-04 1.166523587127084260e+00 9.185095004856350456e-03
6.146988747145537210e-03 8.696771038149675448e-01 3.309609735356528956e-03
3.712614258535203160e-03 6.495493335496300702e-01 5.805651419368903533e-03
2.132254872349427163e-03 6.901777891569449430e-01 9.854002826238475801e-03
4.028507241675644522e-03 6.775361386356900661e-01 8.034202414850821067e-03
7.920958595967449514e-03 1.352537087877731192e+00 2.801313444635797519e-03
6.981168898390130786e-03 1.225878143019769606e+00 5.542070913327525224e-03
6.374235890791066575e-03 6.546873754931777922e-01 4.679198670645650857e-03
5.246929325668263193e-03 1.333164480663907803e+00 1.073778801094889485e-03
3.883401172161449894e-03 6.117107532119407942e-01 2.890097880391548834e-04
7.855313920163245782e-04 8.244935924700387275e-01 8.881475967995100529e-03
8.302074461036295511e-03 5.882641823383892854e-01 3.821083555471221070e-04
7.175726629231201324e-03 7.977132336322624306e-01 1.318101357407715311e-03
3.475929324261411123e-03 5.284383662077708488e-01 6.332421153668396120e-03
2.140527715693568787e-03 1.283431898007233007e+00 9.026406711109517464e-03
6.250746289842779718e-03 5.849513431965078780e-01 7.492460299069535895e-03
6.830164559464928058e-03 1.279117758572773100e+00 6.074738496538343961e-03
2.411509844613821205e-03 1.184582416196010346e+00 1.168744113578097871e-03
4.426934979912585527e-03 1.331440691283801048e+00 3.598289037873413782e-03
1.433466017705835923e-03 7.417096914574808908e-01 5.501640410296295552e-03
2.921393096610179919e-03 8.971210834052312233e-01 7.630489147510111612e-03
5.683872349604508940e-03 1.147405770920181700e+00 3.640286027562571539e-03
7.450790733686004849e-03 6.305279262789713624e-01 4.176889178439076485e-03
2.331351122249249088e-03 7.973677982989751944e-01 3.814521694878589969e-03
3.933346990650628261e-03 5.020842991707474834e-01 7.390948702838613313e-03
9.257825131887338632e-03 1.405551838361499772e+00 7.239090783818132903e-03
1.344996677951961709e-03 1.081279963724998572e+00 2.653873886630003093e-03
6.333543854025094205e-03 9.976723812631422827e-01 1.632449278001769834e-03
9.105449948238492769e-03 7.852530692859920336e-01 2.677834767388567652e-03
4.523989894384169985e-03 6.527528445669285029e-01 2.743921030468214617e-03
2.374993351435221358e-03 5.331733607171932343e-01 2.619752025077159464e-03
4.228336508219772763e-03 8.979013312041647099e-01 2.107489039178926313e-03
4.225515230914256466e-03 8.008387277049650033e-01 8.151046593237442142e-03
8.382600923851698735e-03 1.444076513833716158e+00 7.604859844491625338e-03
9.245445463829403410e-03 1.477643241716423361e+00 9.492907970688194835e-03
3.082971463650050099e-03 8.817359303882092991e-01 7.219661604986931042e-04
3.039491417300884670e-04 6.428932469880208611e-01 6.826071751346309349e-03
2.307409900777162778e-03 1.402292061492293351e+00 3.555471158534057128e-03
8.937612143083480121e-03 1.214360844974206266e+00 1.378369664267511605e-03
2.186549689056008737e-03 5.490497341753816096e-01 7.888757775910366921e-03
2.004984116780169972e-04 1.352025899794405017e+00 3.371309225274173732e-03
3.916909064293833814e-03 1.336954110225322623e+00 7.376057074334786690e-03
3.106602732291065868e-03 9.679505712031917231e-01 5.127374321133116274e-03
8.840249063203598715e-04 1.180410578042407899e+00 6.168740146275037035e-03
9.552629046190808104e-03 1.485564959021607567e+00 8.971089495722204404e-03
3.233259998040248582e-03 1.091183409375232838e+00 1.067396246861820777e-04
7.202803513103338056e-04 7.633775361021395423e-01 6.017517279808285921e-03
7.007104403343933016e-03 5.071425350029654666e-01 4.670043158971466657e-03
7.420623755992962131e-03 1.374285921515316478e+00 3.975775290004608838e-03
7.132047700959212415e-03 1.060718056944802035e+00 7.245360515403542062e-03
6.388235312865827784e-03 1.207931711231409189e+00 8.853473907319515251e-03
2.698839006891327538e-03 6.192386710254509374e-01 6.718555879491149366e-03
5.469628404863722225e-03 8.940759700568807755e-01 7.585943336101531528e-03
3.154832836848072818e-04 9.635595230640568998e-01 9.255518243504613080e-03
2.553845309378720892e-03 8.370113359536394126e-01 8.940027970838242827e-03
5.811335581668742624e-03 1.101692835251447455e+00 5.139009242944791826e-03
7.544205357731618641e-03 1.487229894056233404e+00 2.128060902513259200e-03
7.858558741493862701e-03 1.491447877537202871e+00 3.870384914636391515e-03
8.265173632509037124e-03 5.341460819051914166e-01 5.384939099128296762e-03
2.706136014525768220e-03 1.260769164676670107e+00 5.641694589417929444e-03
6.241945327263658493e-04 5.802820188172708171e-01 4.242827469996259156e-03
1.796008291220386327e-04 1.196482558091235715e+00 4.381252651306932408e-03
4.458978250898699980e-03 1.372115817010334027e+00 1.823193131560265582e-03
5.006649434988927859e-04 1.059876810373495459e+00 2.863627368328417779e-03
2.900602517667834335e-03 1.331864593906852745e+00 2.426686461339986993e-03
1.378599987856541894e-03 1.486777542226326743e+00 5.759485534286523829e-03
3.266192261827781038e-03 1.450412650367169931e+00 4.799154401588697980e-03
1.097468865299595963e-03 8.955434015727606889e-01 8.291622187260049709e-03
3.528474661685539453e-03 1.373523905783428534e+00 3.753079047787912827e-03
6.324509032530772207e-03 5.386023786840877792e-01 3.694855228607400299e-03
1.098993429135501371e-03 1.221253846474211091e+00 9.293973146091922058e-03
9.114305496682011121e-03 8.751137733707052835e-01 9.632947174941251800e-03
9.447232935835558204e-03 6.388490814553934305e-01 9.444291567845417013e-03
3.785789608830772597e-03 1.056300529950525924e+00 4.766404707579808241e-03
5.847113157742086891e-03 8.487463291012905531e-01 5.940172033039987920e-03
6.307335503597341630e-03 1.466188860476750122e+00 5.976403471766902377e-03
6.475638233139555111e-03 6.862516080103644445e-01 8.149873332167524576e-04
7.090432970827795136e-04 5.791614221627904291e-01 9.645142691169185031e-03
7.951809211134489019e-03 1.042649137058768716e+00 7.038932932804307235e-03
2.423139229751999479e-03 1.078494006184329557e+00 5.973936829973773739e-03
5.335224223294535162e-03 7.521231513334102337e-01 1.909802055563390418e-03
8.365376718109140616e-03 5.215352736584937254e-01 8.538095030301624810e-03
2.739543886402250310e-03 7.282140414822049213e-01 6.842810994674050108e-03
6.869881998002687860e-03 8.257762423918653116e-01 8.263411829259915964e-03
5.984379226922837032e-03 1.222155040824503214e+00 9.611893350662229982e-03
2.242283956697922135e-03 1.074071348203089471e+00 2.376613247472676108e-03
1.142776698482794468e-03 1.483474206012138863e+00 3.467268929313162360e-03
6.549911719241484354e-03 7.944840762776780307e-01 4.676485139792681094e-03
1.744062433987566803e-03 9.170913515212815170e-01 2.834276739497001117e-03
4.224433217002853715e-03 1.312109797634197772e+00 9.300675331236621032e-03
7.336496819944280517e-03 6.774205486912481256e-01 5.729405357951779243e-03
9.648772752999247929e-03 1.148606878308400692e+00 7.204913847521566238e-03
1.368871444258958851e-03 1.170158274839933288e+00 4.753084688618625965e-03
5.860056302161836990e-03 8.196068307884430970e-01 7.692860404897413490e-03
5.310574971677689028e-03 1.390813564742016117e+00 4.001794349518631409e-03
6.515246284639765028e-04 1.102714376803601404e+00 8.524342155814595891e-04
8.639813277608755088e-03 5.916335035986386437e-01 4.868421960551511107e-03
1.649805019377417704e-03 1.425878070302659228e+00 6.015923752901274589e-03
9.292893913554783891e-03 6.970212334648299146e-01 3.512790747974666372e-04
8.928661327502805320e-03 6.582392785495339016e-01 1.943865814684720425e-03
6.451283756379097740e-03 7.106160814640055667e-01 5.896904711137505341e-03
6.991131834973834253e-03 6.361522001037743790e-01 6.004270702577018184e-03
3.001027777979342268e-03 1.365324090223248188e+00 5.517817241139442996e-03
6.403738160880675934e-03 1.373680996828230860e+00 6.623558180352501906e-03
3.406218215245972007e-03 1.292776438603168598e+00 4.934818041323926589e-03
2.741929835423825325e-03 1.282593456838724943e+00 9.712651264847113955e-03
4.001246442943954163e-04 1.291675413972400044e+00 4.870506360682972020e-04
3.590605494549962366e-03 5.823881213282301461e-01 4.460769446497417877e-03
2.097374660946315847e-03 5.239948767001554319e-01 8.358118096157969926e-03
5.876927067055000113e-03 1.180976875334113663e+00 9.999276720389169842e-03
1.274923850737210568e-03 1.463045018805385400e+00 1.974174985561060695e-03
6.318579573218365518e-03 8.691359385054847619e-01 7.185820501128019171e-03
6.162724996746536503e-03 1.068887328185117003e+00 9.991312626931102107e-04
3.349392895110414256e-03 1.279591129624861212e+00 6.515872029946902406e-03
6.770066479847815059e-03 1.058759108700200180e+00 3.340908307142190659e-03
6.262028256326987626e-03 8.787621403640786255e-01 3.230094902115252485e-03
7.022089163921608514e-03 7.800507125957117927e-01 2.049414689715002395e-03
8.801614482641167622e-03 5.569738493104283705e-01 9.304756717647076278e-03
6.983516865523890782e-03 1.426825969749690337e+00 6.119721274231125496e-03
1.766596576467985812e-03 1.329135171628522016e+00 5.919071113096131993e-03
8.461505912706269311e-03 1.436501193883340743e+00 6.886301156756294631e-03
3.108856611402128697e-03 6.869735437451433002e-01 4.491967668576143588e-03
7.552036393635438299e-03 1.047153543593760006e+00 4.054092484970562432e-03
7.109143044937702056e-03 1.458808192829914141e+00 3.188411131468657945e-03
1.549079920453431871e-03 9.208027520397595866e-01 9.884479759813489738e-03
1.964358156100379834e-03 1.230416406488316738e+00 2.420716535643078343e-03
6.233723671633643491e-04 1.138865824838152685e+00 9.893859938189735609e-03
9.342231389423440863e-03 1.418365915028602764e+00 3.658097526506418236e-03
8.864225328081284244e-03 9.032402868631532744e-01 2.252460197311516484e-03
3.067661994648698213e-03 5.925310643078831596e-01 6.600661864776396180e-03
9.863757592078499850e-03 8.512237321145285085e-01 5.476496503745753412e-03
7.990357419824064417e-03 1.159010983934454009e+00 2.299524122787245922e-03
9.209119933461554566e-03 8.035343038273364824e-01 9.810613456820225023e-03
9.629879956450218548e-03 6.111634234456219117e-01 5.934034763653182713e-03
7.045792006833500286e-03 1.420257342734416728e+00 9.828799584197566233e-03
5.919165123826211974e-04 1.057845196734103599e+00 8.981119849127274651e-03
1.806604786886043586e-03 1.433350596905034191e+00 9.675353779202280208e-03
3.519836706813392682e-03 1.307787993075481658e+00 1.999244359432913835e-03
9.500537070724436595e-03 9.072599062975534867e-01 9.188475823813026244e-03
9.124190970351095387e-03 1.341921194068320000e+00 8.866163067104139775e-03
4.839571022632991812e-03 1.349461962970397000e+00 2.347512673144749526e-03
2.652879271503455483e-03 8.407958709894823857e-01 4.056496221395237793e-03
6.408508326229911400e-03 1.205650817827968124e+00 2.788368562608022939e-03
6.929466847688508374e-03 1.425755186160203136e+00 7.453560012936830993e-03
5.469511308015302317e-03 1.295334962191195149e+00 8.420962448565107519e-03
3.126248093203648666e-03 1.424355117382474667e+00 3.842068865303211594e-03
4.312694848467770597e-03 9.277553979644883597e-01 9.414962560013454690e-03
5.198561294294900929e-03 7.505309040155525580e-01 9.014631518999326534e-03
2.936154552684042910e-03 8.189393030332807744e-01 2.526887485560035985e-03
6.863508369203794209e-03 7.742545344132937268e-01 1.927140607547650356e-03
3.310534956252866780e-03 7.674693741224603016e-01 7.602577563338611989e-03
5.636977750673466576e-03 9.025012901719058345e-01 5.905519159844029205e-03
3.354593536819267321e-03 7.196316274260504686e-01 4.285289676589994386e-03
8.801902460072140444e-03 1.426425707119167718e+00 8.538101377356272295e-03
6.207081708744381469e-03 7.315696089287702097e-01 7.593649643800302624e-04
2.535922047447416137e-03 1.264480547299419610e+00 3.471954038103203938e-03
1.416366557960009424e-03 1.352635213594177932e+00 4.620934936659003983e-03
8.633450654010560530e-04 1.296426426784077712e+00 8.377651083921119901e-03
4.829492098005806928e-03 1.432647398271458705e+00 4.820204110282728070e-03
9.085169282735157262e-04 9.675078608689419157e-01 2.997123456150062575e-03
2.190017079827592719e-03 5.055106486104105068e-01 2.866215482464309038e-03
9.978392283301766585e-03 9.232130918707509570e-01 4.185644932543685151e-04
8.699873673753166434e-03 1.423064911817900402e+00 5.512445356749177440e-03
5.525593222550727714e-04 1.144862672428723416e+00 4.324357897016871399e-03
4.883422686809879912e-03 5.635752698741451905e-01 5.993697379454414158e-03
5.839959503439617720e-03 1.296545243035662764e+00 4.272217760102760276e-03
8.701213888998547696e-03 9.989325188309368109e-01 2.807263155011022085e-04
4.224969761340040459e-04 1.358360519264976141e+00 9.507440766945262755e-04
9.473905165249551369e-03 1.477500702911444641e+00 9.520049774895983363e-03
3.475246085476964026e-03 1.233155285848994698e+00 9.624950202074470176e-03
1.957240618995863962e-03 1.156605707807106809e+00 9.694133475654599652e-03
4.336325544862405985e-04 1.065319021692996415e+00 2.119904979148738797e-03
5.846927639233275714e-03 1.051815846913495722e+00 7.636672720726211949e-03
3.591804321207916258e-03 1.475463091021207429e+00 3.078056430332675765e-03
9.231386883582869476e-03 1.427240423253078649e+00 8.034372188903769058e-03
9.791230334546761546e-03 7.047730734390699192e-01 2.195284535636936752e-03
8.847629342229384672e-03 8.024730780559955479e-01 2.182252096097756899e-03
9.717899783722788384e-03 1.150801126123002449e+00 6.508026798202273464e-03
9.778472781594917118e-03 1.392461404606801789e+00 9.669901987310373925e-03
4.832861283465009422e-04 1.067933384891772475e+00 2.465295988711343426e-03
3.817821926514476140e-03 7.288309697274123478e-01 6.210095599285216615e-03
9.148728987256020059e-03 1.362814687557791782e+00 9.893358449916128325e-03
8.728134672528904334e-03 1.399840377954081116e+00 4.788408037183191496e-03
5.799620727415244481e-03 7.372263338636813046e-01 8.647869824586760720e-03
4.902801298775791468e-03 1.266836390531953960e+00 7.146650724941627612e-04
5.349516466325991183e-03 1.090618573405925940e+00 6.292439769583174462e-04
6.602841745217625374e-03 6.518602211419843862e-01 3.816186091529168416e-03
1.482406842145558281e-03 1.027633352274986756e+00 2.266671495071849560e-04
2.300100176541456710e-04 1.087659031071680715e+00 2.045353602821422742e-03
5.675488403863166234e-03 1.082830992678474047e+00 4.990780909957938209e-03
6.558953168180078550e-03 1.081422671772089839e+00 8.328761239154259394e-03
2.132909645838076268e-03 7.338615021626677670e-01 5.038097180103196307e-04
6.237853997724733361e-03 1.201410086177039149e+00 3.213600160684199503e-03
7.828903878573760522e-03 5.935699149026785193e-01 7.370853068691747730e-03
9.896503646125057174e-03 1.371521117189573147e+00 2.820044541030581296e-03
9.515198092074024505e-03 1.484181533853425661e+00 9.444743026149260076e-03
2.044907821971164198e-03 1.471006859184263771e+00 6.743742239366558311e-03
9.665205362266610437e-03 9.186836295224152238e-01 1.236419242277083915e-03
3.243838526377199397e-03 9.159735483522060129e-01 5.751288084673503685e-03
2.344386936292877383e-03 1.368134102399595875e+00 2.110406001722634189e-03
2.780099827235017751e-03 1.356821005899501831e+00 3.835931545231139640e-03
6.722861951832305796e-03 1.176288339942372030e+00 1.256515740025446019e-03
9.050747313664515847e-03 1.096148386881931280e+00 2.971131539770085084e-03
3.278579943055753929e-03 7.193779045755469559e-01 4.822591280164258316e-03
3.566921173086730519e-03 6.201146860499792135e-01 7.595898829979875859e-03
2.851449549909491465e-03 1.300484776158404632e+00 9.004526110594697139e-03
1.337083912224878946e-03 7.419020043480648585e-01 7.819577379528574665e-03
4.348048088386608986e-03 1.238394062557482078e+00 1.935383562281869441e-03
5.653149125517371344e-03 9.121186260246317845e-01 9.960280430585929934e-03
3.101880352282310096e-03 1.027853515092876258e+00 6.029683164578882731e-03
5.866555741480935539e-03 1.401966533446651342e+00 7.659397646621157740e-03
4.159439846011824850e-03 5.284352008852816196e-01 6.463610756906960561e-03
9.505455640396731631e-03 1.463173681733050735e+00 4.956705453789607072e-03
7.987806641360190724e-03 1.021802982260322512e+00 3.189746542723493564e-03
9.235848875804485852e-03 9.538836957190949262e-01 7.703811024417581317e-03
5.199868542942326366e-03 9.338005556841073584e-01 3.232738658415972108e-04
9.012817650866004546e-03 1.369086600557316791e+00 2.783291124710037673e-03
2.617232403643364002e-04 8.255363260707409001e-01 4.056185144802544433e-03
7.134532648789710177e-03 1.033098026914890610e+00 7.110530139290331328e-03
2.763161918885852480e-03 1.220212195558871615e+00 7.657854176066809099e-03
1.561610447060588587e-03 5.571553891565147465e-01 4.812136068578108314e-03
8.735535814071248781e-03 1.009064217219496129e+00 5.140634563021363734e-03
6.502214207658301229e-03 1.063930596567215225e+00 5.041017958502472772e-03
8.163216728825840873e-03 5.229864586795162085e-01 3.759612224440947448e-03
3.053645188979564867e-03 5.659601822923704395e-01 2.326316657617866993e-03
9.132992759416379974e-03 1.404768646880378613e+00 9.199408687344085359e-03
4.573535795928070948e-03 7.977964975707279027e-01 1.798202310130232739e-03
3.846765979322096327e-03 1.385718603475513344e+00 9.438928610566986802e-03
2.806397633755210608e-03 8.113573904828873529e-01 2.429614674134070694e-03
8.277947737229328709e-03 1.100080368089473293e+00 6.327641506652504841e-03
6.222167376495210895e-04 7.185821932344192975e-01 2.053214323922105105e-03
7.068282796289053309e-03 6.260263127194890531e-01 9.782023017092401213e-03
3.941670010262246331e-03 1.400104385246943917e+00 7.707035734387706997e-03
6.660860627282821390e-03 1.231106137534382361e+00 4.502194163615785144e-03
1.435748277584328282e-03 1.209114105852534315e+00 8.734011729395179530e-04
1.190005943915460390e-03 1.132702860354102281e+00 8.825070078453598615e-03
8.627774609313142856e-03 8.190573851442628506e-01 9.321243747678684480e-03
8.395182486000265371e-03 1.375837691288009257e+00 4.480802707212990302e-03
3.132536410370746500e-03 1.467442349003297508e+00 1.650638477379285903e-03
6.389153665851432864e-03 8.448465852451414460e-01 6.311102249208043816e-03
3.977004935599437463e-03 1.368254842507524049e+00 9.755777143275960739e-03
6.960383159606030323e-03 1.429566201522010749e+00 4.880557455384804404e-04
3.535870520546602769e-03 5.440455019284073934e-01 4.717229887296719472e-03
9.612965342557244081e-03 8.275384416380675567e-01 8.025155170458094650e-03
2.934641498136667751e-03 7.251679761378553302e-01 9.780006839305124475e-03
6.248598894085979905e-03 1.147249898062681739e+00 1.225516785289556968e-03
4.040464541239563272e-03 1.072674209770923870e+00 7.494629015874541313e-03
9.843688304805942382e-03 8.116084058529227097e-01 7.877256255056180184e-03
6.781231051439181451e-03 1.306477848715724477e+00 4.160491504748427619e-03
2.983887975327896309e-03 1.274385565583756819e+00 1.329810380090380023e-03
7.399527711925215322e-03 6.869078504076091551e-01 5.188479376350537721e-03
1.116867930988318350e-04 7.611992359652319795e-01 8.494476951279798793e-03
3.234094769566873626e-03 7.478436464145433726e-01 2.730688857750563064e-03
9.433197002963990968e-03 1.409789552831709258e+00 7.218117076697705935e-04
3.595164696078126214e-03 1.395608573750407366e+00 4.845159823574492707e-04
8.405063091705243170e-03 1.147947657508703312e+00 8.934616979744168866e-03
7.923009099951850570e-03 1.055723978017158782e+00 3.261128633145960430e-03
5.008259079440063183e-03 8.911564342855727849e-01 1.632256621363856099e-03
6.192160166239954900e-04 1.422562102818205609e+00 7.783167144072935563e-03
3.758961408982507699e-04 7.043642976707243930e-01 4.659031009909182092e-03
8.434324159312264757e-03 7.800322902835662431e-01 3.862389797059087061e-03
6.780803981831624860e-03 6.855757651578604506e-01 8.463327205685440557e-03
5.583786195909446956e-03 1.261180890089739215e+00 4.210308472465514257e-04
6.190390154665817088e-03 6.000691921642788973e-01 5.067532433518848016e-03
3.548535236076682631e-04 8.059680987797395169e-01 6.037633318335428045e-03
8.609642552730795845e-03 1.288793554741570535e+00 7.154628322651294253e-03
4.045470836382259253e-03 8.886739406669711405e-01 2.273073078849051441e-03
4.065385545721991387e-03 7.346474274192019704e-01 6.292735324593262680e-03
6.224326353484552904e-03 6.722376081761700650e-01 6.465850392348694749e-03
4.507916450869970532e-03 1.217938939113142993e+00 2.018701945675028652e-03
3.975663443830905995e-03 5.917897417558782847e-01 7.245955675283976410e-03
5.897528053780565910e-03 5.570224957351745942e-01 4.413810686222432826e-03
3.729098312146361845e-03 1.159687426595584991e+00 7.928799684773717160e-03
6.399176458461843485e-03 8.573553574036043567e-01 4.850636106319916596e-03
8.874899886773385954e-03 7.762812897068654960e-01 9.734327426596967037e-03
4.104104987461301007e-03 1.331493270982378796e+00 6.338663405582110888e-03
8.923702866731136885e-03 8.300375983043444261e-01 7.963303304357009782e-03
2.442031412875359658e-03 5.053237117524213007e-01 6.118407756267777754e-03
6.284343606071288169e-03 1.204290025881866733e+00 2.125938283410567977e-03
8.945760248655464791e-03 5.840633482287136413e-01 2.194527979713781825e-03
8.052308215043071232e-03 6.155570961253367113e-01 2.783330011818456896e-03
8.264801724536245675e-03 9.471393240706525996e-01 1.944644875568088665e-03
6.993175879725553818e-04 9.620122219014284326e-01 8.834173999270106617e-03
9.189547785028685453e-03 1.286311495230910040e+00 2.435154706895099885e-03
8.884696334846453603e-03 1.351785503844676661e+00 8.641809665435234772e-04
7.608545275007684572e-03 5.316665625031239406e-01 3.686105742705874191e-04
5.597373870333343694e-03 1.268561520662946585e+00 6.357127879143604663e-04
8.087104273749548544e-03 1.372510366842304208e+00 1.024851669275290018e-04
5.923881310101908326e-03 6.682634383458115890e-01 1.841338561724872001e-03
8.999375320966602684e-03 7.599887244788653407e-01 7.853067428830635965e-03
9.680476204452128763e-04 6.235175565863930736e-01 8.485370815325125882e-03
8.820538688859924994e-03 9.524454674985669556e-01 1.656367334462230433e-03
4.166579917807262598e-03 8.388069479458635236e-01 3.581188831455483362e-03
9.036074947451665576e-03 6.390486931391551328e-01 4.453654835525468832e-04
2.590298343498935018e-03 8.686972665224342860e-01 9.781358611859263322e-03
4.328313248398616211e-03 7.570412860236167552e-01 9.308858934004991988e-04
3.450492855280177292e-03 1.306879941108718857e+00 6.235883912825341581e-03
2.611370349798433719e-03 6.570686985979152794e-01 1.293053463581421468e-03
7.002715484461739456e-03 5.063473907888750292e-01 6.087960452337151142e-03
4.398966751416888595e-03 1.202959576569019085e+00 2.102158812557119918e-03
5.486226251048532086e-03 9.374142212417829745e-01 2.836192406958028007e-03
3.274282913560388249e-03 1.349017915559742153e+00 5.433707688609130948e-03
5.220282243122308444e-03 7.324557765448134194e-01 2.210065356227945785e-03
3.672132855558586043e-03 8.068891109224701763e-01 4.665086414995289581e-03
6.065789501176996855e-03 1.035020137021752884e+00 4.969437766990868546e-03
5.052734193996716826e-03 6.633077907599204126e-01 7.552361940274829408e-04
6.715900118139455158e-03 1.473550629685525859e+00 5.056403044244459771e-03
8.393316571560777498e-03 5.001905920615132839e-01 8.303056388122526804e-03
7.580283788707911641e-03 1.362409279631406012e+00 3.385767163916424518e-04
1.845944329353638299e-03 8.425016537729849153e-01 2.666716619206659870e-03
1.853908061044446873e-03 1.089587796754411197e+00 4.993522318423029502e-03
1.385459140024752987e-03 1.217933465139967364e+00 2.435419844960976053e-03
1.576586639959350533e-03 1.088288708407730621e+00 9.404465292961707718e-03
7.760985845860412721e-04 1.228883198752806827e+00 6.931650221230854954e-03
4.100245183897034511e-03 8.100677815091394951e-01 9.539056024187196267e-03
1.571434680579071423e-03 5.406275313548494221e-01 2.092352150456039134e-03
8.619799519936311924e-03 1.481739595339053750e+00 8.722882930972841731e-03
9.443649388133907099e-03 9.904194022263504982e-01 7.572139062395451953e-03
2.551410784474312382e-04 1.383211816977305775e+00 6.115752118666138888e-03
8.540515236502021351e-03 1.078672490861684263e+00 7.922229561803042705e-03
3.479756401803129479e-03 1.458613533606694546e+00 1.878677515390554491e-03
3.036113010970602037e-03 1.363739555706060980e+00 9.588778740717052856e-03
1.836128453885941874e-03 8.589574319345859577e-01 1.564161047938030175e-03
4.948424744730841977e-03 1.189579406013971274e+00 6.671924788921721654e-04
9.070396301937379280e-03 1.190952442216053342e+00 7.234974557888049912e-03
1.354632339268809155e-03 1.145396068683252722e+00 8.425362585175020678e-04
8.615799337583931669e-03 8.477639606661052651e-01 5.676040689366146016e-03
2.667465853630693849e-03 8.220187965142707887e-01 9.797911868576982333e-03
3.385446255300019044e-04 9.769126498483956533e-01 1.940371459240262117e-03
9.472779136665098257e-03 5.161597514019933275e-01 3.747165301066435021e-03
2.787351887225578573e-03 1.023802833892460296e+00 7.782704966146915607e-03
7.072442805720454730e-03 1.249296085015689339e+00 3.842775718491382806e-04
2.220884827952060003e-03 6.771518074022819800e-01 1.237913076888481683e-03
5.423775781260318195e-03 8.105007014678347055e-01 8.888217763300251470e-03
5.174052711237091956e-03 1.306307257391066567e+00 9.395458213722460497e-03
4.704532879703794170e-03 5.953364484389184197e-01 8.664757548282060740e-03
5.379823303589774570e-03 1.183632139068883760e+00 7.269707022258553759e-03
5.707861758675139910e-03 7.579726332781149267e-01 3.025364749278811310e-03
7.573516726409038578e-03 8.526082322891002097e-01 5.250732160165172066e-03
3.473315624327796315e-03 1.040362343249229715e+00 6.950553289642994424e-03
5.674236041947435145e-03 1.304600090025114234e+00 7.835398407420601091e-03
7.260629095642403066e-03 7.673979219231501503e-01 3.744311424550638302e-03
6.673482790294048630e-03 7.497074896745272721e-01 7.430171504727439702e-03
4.144595167785696845e-03 1.442225798231176803e+00 8.042050794725709092e-03
2.602828919435975011e-03 6.342350204433180316e-01 2.789482077793558733e-03
6.902979605158119855e-03 1.095804996788173113e+00 5.543871272706977354e-03
2.632103612344927155e-03 7.487764034442194738e-01 2.221033168934201125e-03
