# ΔE g
1.375871752666989689e+00 7.780154224045258103e-03
7.790319147590437643e-01 6.389930052291293086e-03
1.211693622365177081e+00 7.928499250787937602e-03
5.123037881958532047e-01 8.553684816316735329e-03
1.100584264177302263e+00 6.350841777098491757e-03
1.456478829574176626e+00 5.639811852235955417e-04
7.120181902003585028e-01 3.715087864421970799e-03
1.019761373652498193e+00 8.467767162790320462e-03
9.639530806280945940e-01 3.667047744978171268e-03
1.295945904751495181e+00 6.436608553332775345e-03
8.735010023344617069e-01 8.323833237045391228e-03
7.314139585383810926e-01 9.766447587094662097e-03
5.518772651534183948e-01 1.764588823280923942e-04
1.427515145792838780e+00 2.154589196971169133e-03
1.025156563964471745e+00 8.579454536391212943e-03
5.485691599429914911e-01 9.201715030276129761e-03
1.213953976369224197e+00 3.081519514576396696e-03
7.894806387277273352e-01 5.636896839519479722e-03
1.472431692521326774e+00 9.991355848107086671e-03
7.721900748315453367e-01 5.135281222925746659e-03
7.365506676105724182e-01 8.111019308995034982e-03
7.391127672918603730e-01 8.336986108808596904e-03
6.911520025260460276e-01 3.367665575769593182e-03
1.241741857313173991e+00 7.700422937439170730e-03
1.044398898862317404e+00 9.668143698475663295e-03
7.144491427497244862e-01 8.473001230069825140e-03
8.763895532909760089e-01 5.472495829132973180e-03
1.212545310775603458e+00 2.136234975842444053e-03
6.292035552922874420e-01 2.870375773074402333e-03
1.417764605444703729e+00 7.494804162464208629e-03
1.094210221193902655e+00 4.198559605929762240e-03
1.122900175248013444e+00 5.576408116745282424e-03
6.057897250932957611e-01 5.713581716738961279e-03
1.213384339769471021e+00 3.654064605933805138e-03
6.118017043044410297e-01 7.455357810154995303e-03
7.289081992695743972e-01 9.681094102031420970e-03
7.228140893809430478e-01 3.081879168593584448e-03
9.697659032363603604e-01 1.225998679747094828e-03
1.265157116935682335e+00 1.249353049929110681e-03
1.178355338438773270e+00 7.566724728926593063e-03
1.419550622550872943e+00 3.453030657127298918e-03
6.679544667655347157e-01 1.891199653077697048e-03
1.037251205785601371e+00 7.186538036615813807e-03
7.682321288314074570e-01 5.336909362939836962e-03
9.513751521421883739e-01 5.534528284981148419e-03
1.467441416274765320e+00 2.095402961862165552e-03
8.338654518736362542e-01 6.803435838883889475e-03
8.796611899276070012e-01 2.125893358861718780e-03
7.928331908102400627e-01 6.321871613918695135e-03
7.357225201101625922e-01 8.928701004860954346e-03
1.011649639218374919e+00 5.718682237777867813e-03
1.012925913727363181e+00 6.829847550447574892e-04
5.156925538280707766e-01 2.893882783195445094e-03
8.540788422930073454e-01 7.914902884261765942e-03
8.260643186705451946e-01 6.285243516702689569e-03
1.089215855832521562e+00 6.082070586555254205e-03
1.368983645354230561e+00 9.658776247857724572e-04
7.618823779188257372e-01 6.721410717902309359e-03
1.103221406971441887e+00 9.238958079319256264e-03
5.898457419991272044e-01 4.998244048473099443e-03
6.720456741187457173e-01 6.313218089548455238e-03
6.762732496181902420e-01 4.131251708450580165e-03
7.419588177691961439e-01 2.131869197630146401e-03
5.924070547055940716e-01 7.573225608562658868e-03
1.246688852636440803e+00 4.656712466002323018e-03
1.017558123835986539e+00 5.882785859555329441e-03
1.280240868005860566e+00 5.315002435149501596e-03
1.380916857317235458e+00 7.015565103804092574e-03
5.264866169107343952e-01 2.544417386357065037e-03
7.657504165835511412e-01 8.370958462396745417e-03
1.172745844224735379e+00 2.731120304106598052e-03
1.332545119438327319e+00 5.991970584962971400e-03
1.054368004051086327e+00 9.814071760046519377e-03
7.240839905122454789e-01 4.686912571951678402e-03
8.345051338999516233e-01 1.698837243563498496e-03
1.200617592770067521e+00 9.499348244996343865e-03
1.110255817001944312e+00 9.190127298779493525e-03
6.651421973071643956e-01 6.858507191377490042e-03
1.067516155748925444e+00 3.218632757109734632e-03
8.620782415305613400e-01 6.245854755312501248e-03
7.434191780193599719e-01 7.791712416365463925e-03
8.259130105872924954e-01 6.988626197516017817e-03
1.023419224822541551e+00 7.035098277535697595e-03
1.204048745846750590e+00 1.028530474766199384e-03
6.204419433907411019e-01 1.294339129945812610e-03
8.889948397148275117e-01 9.567793107053780555e-03
5.316145106946115195e-01 7.073382035524397246e-03
7.181521430888886393e-01 5.415281453031562872e-03
5.420145786480811134e-01 5.125750687803981402e-03
8.494315279329587298e-01 4.240503089728731023e-03
8.162085787651297553e-01 4.063869179109500570e-04
5.084852822646492854e-01 6.421395351702699830e-03
8.592237970771988698e-01 1.094064425898093980e-03
9.467446654497262415e-01 1.692256583493663815e-03
1.068698672886547296e+00 1.379433304573306034e-03
1.274860827256008022e+00 4.539557339269130313e-04
8.500545055381778514e-01 8.562222889866496003e-03
1.346956792936138125e+00 7.818956032682047126e-04
1.185543501986817461e+00 9.152393672930190724e-03
5.678463942614733195e-01 7.138986687322019555e-03
1.190727602362302795e+00 9.938131053965010633e-03
1.303881178758348636e+00 9.284889771235448064e-03
1.128314567485941167e+00 4.365804414245230171e-03
1.273466386334248135e+00 5.398194505478948017e-03
8.223881929177285777e-01 9.481613533391684617e-04
7.761211012613534743e-01 5.234579729618086055e-03
6.413816270167363998e-01 9.691883119944238664e-03
8.122787096990045086e-01 7.122449704994648911e-03
1.072518337402884381e+00 2.363098983343257624e-03
1.207031259581520910e+00 3.055731509180326273e-03
1.327226730842935964e+00 5.039651046006590057e-03
8.022234178869008803e-01 8.315628564008014159e-03
1.034109550397878330e+00 9.673662513385776138e-03
5.862751379860742240e-01 9.653171735528823932e-03
5.300734761442167375e-01 5.368458897299251825e-03
1.126699963978829544e+00 9.044406075358878486e-03
6.812321868112626300e-01 9.278375859196278524e-03
1.135529660838604293e+00 5.729723944002181046e-03
1.224520833642621209e+00 4.085754562942128278e-03
8.070284403848043686e-01 8.286965265067992165e-03
7.112767972414130169e-01 9.333795247426803637e-03
1.214783087934196981e+00 5.337722267893961828e-03
6.483417975478700246e-01 2.688700741988779368e-04
1.348084681315447453e+00 7.972966976456106677e-03
1.078904070657647818e+00 3.131051114367598438e-03
9.398125322214443411e-01 8.888200131243913921e-03
6.745338229713842004e-01 9.336170821934164366e-03
1.149303702367385105e+00 2.594917036437241215e-03
8.881393942824571397e-01 6.539202541699816115e-03
1.454701397952392394e+00 3.078987281328564654e-03
6.096599747338554698e-01 3.471437310976046089e-03
5.861226032721209567e-01 7.942622849918361261e-03
8.869018784663845745e-01 7.602099932681683804e-03
1.145577631815178243e+00 6.746229615688782363e-03
1.073893848680005814e+00 3.453498759964908978e-04
1.238519674353969258e+00 1.293429299235112186e-03
5.564378803186667000e-01 6.033108477388745422e-03
1.316431718100742110e+00 3.995710892790555434e-03
5.621385042733693105e-01 5.329023191102105934e-03
1.033689033705898375e+00 8.406277414843940643e-03
1.016716992399205655e+00 5.850749173852347156e-03
9.928834979387440862e-01 4.080716924907042305e-03
8.268254566089273672e-01 4.740352899955079836e-03
7.587001186981513490e-01 5.690795359936978021e-03
1.298651600709670006e+00 7.561140144203018498e-03
1.204586609245917650e+00 9.631536490981671556e-03
1.018826407406343115e+00 1.871365984168784713e-03
1.187849284034154351e+00 6.177511527774322622e-03
1.011492504498266776e+00 9.891689742988447193e-03
6.567656037396607527e-01 1.642557252787557164e-03
5.526217910382466014e-01 3.964133796237053614e-03
1.435735440127677620e+00 3.731590107000094889e-03
1.473327143300454889e+00 3.259240488536395853e-03
1.355638344345794000e+00 1.096926623071478791e-04
1.228304080224141392e+00 1.012219664867975094e-03
5.297078338631651118e-01 7.114626765294887120e-03
6.131982490930592000e-01 9.088784451083591412e-03
9.400139738696580149e-01 8.325059569590700231e-03
7.724400246654485880e-01 9.243261844931259519e-03
9.061719675935988594e-01 4.600304934926759647e-03
6.118300453619515133e-01 4.289187735439975273e-03
5.924609316189178854e-01 1.734832743543237568e-04
1.016080321993754865e+00 5.498979395609689298e-03
5.799611977202826507e-01 9.255952163534485883e-03
9.010397039973447875e-01 5.663629086703344043e-03
6.858029233551443671e-01 5.885412195666398470e-03
5.775293335452477139e-01 8.847056888715088344e-03
1.227436689149493887e+00 5.549775569379674332e-03
1.312353372945088914e+00 7.093526802280565938e-03
1.359766392671210911e+00 6.725598366679698056e-03
9.584650995178082278e-01 2.167307277033524854e-03
5.221593836306787084e-01 4.609184408673289331e-03
1.031975330042732342e+00 1.052871315163956059e-03
6.726082740194980758e-01 5.934601589732048203e-03
1.427502770502997453e+00 6.264404513973424043e-03
5.121902863910092751e-01 2.880724502254150034e-03
1.186954119223068371e+00 1.787837129882972453e-03
1.361548174283880197e+00 7.426147332333064843e-04
1.150899367329044409e+00 4.751766282691762509e-03
6.405648508853492018e-01 4.576220433488923343e-03
1.297962550851516017e+00 1.766901073495102340e-03
1.017991177257951740e+00 1.054481348284403179e-03
7.127817684721594604e-01 8.879423904605589224e-03
1.206279235802999672e+00 3.610360399011383354e-03
1.343075002449576338e+00 3.652571358341318280e-03
9.457334390710389060e-01 2.067690654169609607e-03
1.368788773790484914e+00 1.891684876787769372e-03
1.440403846120682285e+00 3.287150698796621664e-03
5.443472258305008804e-01 6.387935686297056478e-03
1.266212465174781920e+00 5.292597083698473079e-03
8.215414950182471365e-01 4.637451399224626347e-03
1.303000256104928534e+00 4.239178568696073328e-04
1.032943210286155766e+00 7.974324900144855871e-03
1.267489294344343875e+00 7.484368024772987404e-03
1.425715558031964925e+00 8.719588733165292704e-03
1.264694113613949344e+00 7.732130425543353412e-03
6.300348703609848222e-01 2.220335672920889514e-03
1.461643923297020198e+00 7.232773303218882795e-03
5.549850086248262482e-01 7.940853042277953161e-03
1.348464534532673786e+00 8.573578270250056810e-03
1.276098973657067148e+00 2.469904422540116374e-03
1.191067939097373518e+00 8.068842867541902580e-03
1.477256020743474840e+00 9.142803798581518315e-03
7.422483001000027558e-01 1.840029431347407632e-03
1.074920574623387193e+00 8.934295399283817898e-03
5.243118665263754030e-01 6.875415310094506668e-03
9.954977875203047111e-01 5.182492827256632469e-03
5.587689629966609006e-01 9.722298988844451512e-03
5.633609524468433660e-01 2.948344995414479888e-03
1.356285836465621397e+00 8.091694314494246587e-03
6.667311388332511912e-01 6.465877066806810167e-03
1.215046838297463738e+00 1.923078951404786274e-03
1.311384507623483131e+00 9.735591841317736000e-03
1.003427651017873456e+00 2.679048509000476596e-03
9.167290706116110188e-01 3.915193887546061791e-03
7.548054650449022018e-01 5.828614319445289856e-03
1.082229818086031914e+00 4.228155784228973036e-04
7.984159141768866208e-01 8.119294834770973690e-03
1.290901989966918073e+00 6.134181605096961087e-03
1.423234078954105142e+00 1.641701410432760012e-03
5.123468256795269404e-01 1.906334539433063736e-03
6.972448252591888496e-01 6.613080674842276158e-03
1.206011262224170544e+00 8.237385525987388907e-03
6.896909215924990066e-01 8.952972637820843030e-03
9.001158733265526291e-01 8.641631153344955102e-03
1.480551582770154528e+00 3.604321622929377092e-03
6.254534117802638127e-01 1.162940046687470624e-03
9.585106869681082609e-01 4.726059888025705390e-03
1.415810921333831018e+00 3.379835994221346831e-04
6.660912198187106670e-01 8.025226118262751909e-03
5.941694565649002779e-01 9.015201898531157929e-03
1.034529257394022128e+00 4.575531176181519763e-03
1.199270758200546627e+00 2.528278862333585737e-03
9.643156052042053394e-01 6.156241326494327898e-03
7.098183617911804077e-01 9.049190834174762610e-03
7.307976810758867181e-01 6.547143968823025337e-03
6.684480303176468796e-01 1.645376806979498025e-03
1.480594711130089003e+00 1.042699474657272050e-03
1.119722575905349293e+00 8.930411308517096497e-03
8.592916329028673639e-01 7.204555352929212404e-03
6.643475621213725812e-01 8.435625438513191451e-03
7.622853382892588181e-01 2.824736687531357367e-03
1.007757013407495794e+00 1.983676995404775288e-03
7.737355320777424827e-01 9.089886512368028360e-03
6.612268838462450615e-01 7.038745114497685536e-03
7.584955671580303482e-01 3.266301254043920983e-03
7.121247187404152745e-01 3.115379114182628348e-03
9.058860028123736363e-01 3.482525072873384614e-03
1.164522726550392573e+00 7.186635349633994745e-03
1.048257624481069517e+00 8.886981046228294157e-03
9.232259877749769972e-01 5.776601408205750583e-03
1.163394455372367409e+00 9.355208811733763813e-03
1.166513001639626790e+00 8.098930119144472778e-03
1.007484546994489971e+00 9.055828000878307985e-03
1.344611996299347467e+00 6.855447565575939137e-03
1.466695214272378145e+00 8.727290345085521317e-03
8.106224487139145340e-01 5.424223750309301387e-03
1.072289597602441358e+00 6.439882456042958676e-03
1.191256612836327999e+00 8.280673978932973425e-03
1.388160658660807734e+00 6.427870672355544095e-03
1.129069066887899542e+00 9.452260632346163802e-03
1.039703289422098997e+00 2.792576809611391122e-03
7.756697988858427539e-01 6.372069168000049156e-04
1.345753241334128880e+00 4.294422611395796834e-03
5.850845885937174806e-01 7.499410561123292553e-03
1.033005351761241641e+00 9.198905058938522741e-03
6.219030926956021776e-01 8.476578468489855004e-04
7.443186430804729081e-01 7.784789107848415386e-03
9.987589753902528233e-01 3.119932426399968893e-03
7.654383620033429203e-01 9.079560891539165818e-03
6.596589274918983614e-01 3.137323804085295764e-03
5.104490915026747011e-01 6.211983731979903688e-03
8.895501118427718845e-01 2.065145794753414556e-03
8.950445277031734426e-01 2.400031745000537776e-03
5.751797486083277677e-01 8.170515472276639393e-03
5.887835809433188405e-01 3.480989757812243384e-03
1.034272066808373580e+00 4.964351646550365857e-03
1.252503084772510933e+00 5.137701598444470788e-03
1.373800327201276428e+00 4.704950340168544652e-04
5.019531686101064150e-01 1.265397712685743022e-03
5.297361146981203195e-01 4.176689019324239180e-03
9.325720615386106083e-01 5.182896254224473274e-03
1.489585991139752874e+00 8.773173694931605746e-03
8.177119617774604166e-01 5.121042277149902983e-03
1.334181774945730758e+00 4.842679851707600187e-03
7.979536122971240264e-01 6.635979095912331212e-03
9.379151978602080497e-01 2.544088771695137384e-03
9.765914833945579243e-01 9.144403296728236333e-03
7.833548110432497769e-01 3.249403995328336452e-04
9.583141681470324080e-01 4.566780937153075946e-03
1.341099469190217386e+00 3.345228318685472980e-03
5.267427494420241496e-01 6.674140339704480972e-03
1.136801488294743478e+00 5.793508442842740074e-03
6.729174584137402881e-01 4.866948223025827688e-04
8.117039349327638265e-01 4.000873780613444820e-03
1.036770782770993771e+00 6.160044466410200328e-03
7.254662905285691465e-01 2.737532427369523871e-03
1.198361350035974660e+00 8.239716010713429503e-03
8.236494686412884070e-01 9.861864562291978303e-03
6.338968916600232761e-01 7.269593369929773854e-03
5.940508095859030613e-01 8.588302848017136462e-03
9.758959821784130018e-01 9.333012428438841601e-03
6.112277389740254918e-01 9.369050937359285972e-03
6.372638559700950500e-01 4.060074245886903174e-03
1.462528663950239505e+00 6.157319528096637240e-03
9.398765275444890266e-01 9.031836150498019980e-03
1.247036884282823888e+00 9.298430762562086282e-03
1.427246101992052152e+00 9.829792952859277982e-03
7.966676289197488492e-01 4.413829199364513803e-03
1.253492699498767848e+00 5.348680838260224876e-03
1.454986204902913638e+00 7.723078488692298842e-03
1.105973337259990474e+00 9.924125465501549420e-03
5.633169892525996536e-01 4.066904510410836518e-03
1.477090666676597053e+00 7.393626463491624785e-03
5.210920119135774575e-01 3.447567759883220923e-03
1.293841657508915999e+00 9.636326672517228284e-03
7.075224133417390426e-01 4.098375159129495626e-03
1.033726685883366248e+00 3.309962507786274786e-04
1.484128400824875627e+00 9.652470264154066476e-03
1.197292860348945664e+00 7.028052684925236229e-03
1.078358634369367630e+00 3.846321912330991338e-03
5.850240759467434382e-01 7.917312702500067800e-03
1.436536103327522795e+00 7.886787284761640621e-03
9.687352460719313996e-01 2.147696748569482270e-04
5.636762899873033472e-01 1.949473222532930412e-03
9.856877218337228852e-01 2.187548891357870423e-03
7.074990973279525752e-01 6.104777795776509391e-03
1.462057633960218261e+00 9.367849145033940728e-03
6.947251629105440918e-01 6.711751942402940582e-03
1.323622289610928204e+00 1.820302109409290209e-03
9.034138655704080367e-01 1.459975759236492110e-03
5.900141074496458859e-01 7.017509353749543446e-03
8.653348716244025907e-01 6.541932932884060234e-03
1.060327329367462212e+00 9.673038353344851764e-03
8.622600503493687008e-01 3.115565877195576421e-03
5.628535802227718765e-01 2.852139262261119568e-03
1.418526161119143758e+00 9.623838272063539243e-03
1.338635993281591885e+00 7.768256394396943132e-04
1.168109741337577834e+00 7.268325715994498025e-03
5.777875398176174349e-01 3.497714674202565162e-03
8.394887273259417082e-01 3.839656338069540997e-03
9.467026891037184644e-01 7.491705651494044021e-03
7.559188528459189760e-01 4.641672429661103036e-03
1.133134766107593894e+00 1.597925422248313828e-03
8.412894745332296642e-01 5.376701109212379814e-03
6.105541013054218702e-01 9.586751766405909132e-04
1.078668212455405673e+00 3.905282895432132025e-03
1.027307744717238513e+00 1.550646927717040484e-03
1.406571487600084991e+00 4.108869553158148538e-04
1.212066973400392822e+00 6.598784933339148055e-03
1.111088238632477854e+00 1.890868548185914173e-03
1.156066501761495502e+00 6.610154039640280671e-03
1.201390340776101295e+00 7.111673794550612583e-03
1.086705756881621410e+00 4.077197508118090424e-03
1.325319579892253019e+00 2.282251322592092260e-03
5.318497624782873023e-01 8.969502185422677069e-04
1.069957081477391547e+00 1.968227425641579185e-03
1.469576957286415908e+00 9.947281160608530473e-03
1.024066501509748095e+00 1.102356793789306504e-03
1.320623870122871413e+00 4.465083578062327939e-03
1.315402864817889039e+00 2.405316711594589901e-03
7.893364397299877933e-01 8.188144216793676392e-03
9.084495572667514729e-01 8.697311842873204496e-03
1.497915832400659619e+00 9.210942112884409894e-03
1.047638200749130277e+00 5.901881066106782689e-03
6.734271003067143768e-01 2.382524234697212633e-03
1.260877000297546680e+00 3.488118828329628534e-03
7.058425497701737994e-01 5.463863004752678512e-03
8.442842390774817352e-01 4.060525635463344864e-03
7.234887087478166778e-01 6.506020729737106191e-03
6.326847263300745539e-01 4.766708601237025153e-03
7.871114883227764425e-01 9.767027374778969318e-03
1.035184706460996917e+00 2.391813845909562461e-03
9.577000053395520185e-01 5.179064916430712283e-03
1.461196089292688072e+00 5.368615071241241397e-03
1.433166732420843470e+00 3.080410780253249603e-03
5.599477857339932863e-01 9.673107233011882591e-03
1.127984576865044941e+00 3.617217211246011397e-03
5.723901530107254887e-01 8.475964872751875004e-03
8.429937985418770596e-01 3.744734150371878899e-04
1.454365580883049347e+00 8.871386832168096787e-03
1.028848845137723789e+00 9.441817020407387503e-03
9.380225117733819173e-01 3.579656273134114788e-03
5.398328056837506939e-01 1.408490627989130188e-03
6.274266711488617476e-01 5.536365677793309882e-03
1.278114396628192262e+00 3.565821525138101241e-03
1.119435436091805514e+00 7.573280478997425867e-03
1.214156328219378800e+00 9.442075909853308441e-03
1.437797148931187152e+00 3.878156852837692185e-03
8.988357113503080420e-01 9.010163080677535685e-03
1.499145288946236221e+00 3.416303118320399793e-03
9.993114036197353611e-01 3.766804265907078807e-03
5.885937122656377252e-01 7.259404511416532937e-03
7.463583670866753561e-01 3.181753806476071526e-03
7.781712330365034846e-01 3.526858598624884808e-03
8.578677023910477040e-01 2.543507569248878910e-03
1.132358664529199643e+00 9.170622825041349277e-03
6.540499153623337003e-01 9.230573234996783047e-03
1.075391086627950354e+00 4.856961679694077848e-03
1.287322950475620065e+00 3.448544037085336106e-03
1.126629301504436409e+00 8.270227961447183807e-03
5.304803718848052352e-01 2.497954926432143386e-04
9.593841883004592397e-01 2.584047286637456732e-03
1.199070217708608554e+00 5.722253868608169827e-03
1.205943533208263752e+00 5.962787152362399382e-03
9.611877115261975302e-01 5.394746604563744295e-03
9.880183272478981760e-01 4.638974904625886055e-03
1.063466076524117510e+00 6.917054060216241453e-03
1.418568141235072577e+00 6.211404538012182779e-03
8.985358213199979849e-01 4.993341891000865418e-04
1.245122347369548299e+00 2.426867880787208012e-03
1.268153514206756149e+00 3.739355976522921315e-03
8.075245207985350948e-01 6.631681812135347201e-03
1.169027520145217158e+00 4.465139833685804333e-03
8.331622243971620323e-01 2.564882418126966310e-03
9.066237273446634548e-01 2.398106268515100455e-03
7.181365661949109525e-01 4.218333675066713792e-03
8.848510887120306645e-01 3.583030829979301935e-03
6.289525669804142405e-01 8.949465088039395416e-03
1.473558427264969994e+00 6.598300590103793606e-03
1.153813136253750926e+00 3.794965627633053139e-03
1.451081345680518719e+00 8.835636305062165644e-03
5.862288016160631665e-01 7.485306214269292144e-03
7.207933128502231890e-01 4.464417923786349537e-03
8.506081606796286332e-01 9.737915848426358448e-03
5.727025815342573489e-01 3.698074703909409473e-03
5.988027231137346140e-01 9.672192947668746890e-03
6.711768468025065548e-01 8.616984777886870644e-03
1.263394896286405666e+00 1.474618343416261596e-03
1.218350323840440286e+00 4.714362120508242861e-03
1.354783134812432621e+00 7.618783770696299813e-03
1.492810449985245702e+00 4.064742765971512441e-03
1.316093677278708851e+00 8.438925474939606639e-03
7.474331128035895944e-01 5.801654605419059342e-04
6.500647886615182891e-01 9.636855642886485093e-03
1.177255487830068947e+00 7.922578936879890940e-03
1.009569870765449906e+00 5.680592947361800052e-03
1.304128780210902505e+00 6.298435638558510553e-03
1.000080971345726821e+00 7.781221463637211580e-03
1.357136923732910727e+00 8.064302892308843757e-03
1.358799572484274298e+00 3.250743002456930441e-03
8.017727636377939282e-01 6.613816475605369116e-03
8.082100699425464052e-01 3.407702602498242569e-03
9.713629690734454369e-01 9.358969151239503528e-03
1.006402974002677198e+00 6.926198925084512195e-03
9.597086567486871056e-01 4.659204077323234744e-03
9.798409733645060404e-01 4.315955354308178941e-03
5.531586139469637509e-01 4.813591682507859133e-03
1.246098917913895932e+00 8.242718154741422373e-03
1.435488017004848071e+00 1.516577698382405473e-04
5.686832892553428387e-01 5.369035542690608898e-03
1.045896981056960939e+00 3.265083996435685053e-03
7.886567453046329224e-01 3.228583906597908004e-03
8.158438402800077816e-01 9.002055222952658198e-03
6.904562355071454105e-01 9.256111824818244113e-03
8.229898030603686188e-01 7.509271980572758930e-03
5.954921553784379151e-01 3.669405824788064385e-03
8.913951156843145096e-01 4.250455834375720630e-03
6.263755982039195258e-01 3.828068818738243444e-03
1.133239865891510156e+00 8.340496470338727795e-04
1.414880475315531072e+00 5.775475818085193738e-03
5.916862223679546506e-01 7.880639825358031966e-03
1.183041144645943454e+00 2.120339896727102026e-03
1.025571482646221000e+00 9.450705510048080377e-03
1.028997441987360872e+00 3.026159658815051178e-03
7.240614775579916618e-01 5.894267973958689649e-03
6.394824524425898327e-01 1.987925374867388628e-03
1.239398827662696156e+00 9.731762102282961319e-03
8.605383761698186529e-01 7.662389529236918531e-03
1.275293423222152001e+00 2.008022282839411980e-03
1.389539431000244907e+00 6.568539923314860307e-03
6.250027721583560902e-01 7.218760156809908221e-03
6.540261955893312829e-01 5.691195361459882446e-03
1.170863841007057315e+00 9.318815314575064389e-04
1.260362399200467998e+00 5.654308996338230919e-03
1.027808266777312074e+00 5.781567522900440438e-03
9.605348407009330902e-01 4.467755171655877350e-03
1.460793233565902849e+00 7.873239993609841949e-04
1.130933340952509969e+00 9.645823728160429072e-03
1.495404566815222491e+00 8.721589098565418058e-03
9.023457389216372748e-01 1.271923933297839943e-03
6.205545125678367802e-01 4.195854876044975874e-03
6.991788019322356940e-01 7.468888826462724562e-03
1.383289359899107174e+00 5.751262440885722069e-03
1.387902714067464238e+00 4.136278429540790266e-03
6.880156384590914165e-01 1.286242737495854041e-03
1.327349344893490546e+00 7.729645168281955477e-03
1.128071941229767061e+00 2.479301529925691163e-03
1.448890188972225435e+00 8.041091302527402646e-03
8.551909745850843070e-01 9.238900325526724910e-03
1.273822932566150978e+00 5.532379482836222856e-03
1.338505023104965108e+00 4.731506723087935788e-03
7.829824129407565447e-01 4.602484452071666995e-03
1.292699793952105436e+00 5.814906655429037327e-03
1.233336201109851427e+00 9.952975269252643808e-03
6.721408442325567112e-01 9.380813175499063197e-03
7.648609064175845296e-01 9.008795006267625305e-03
9.201856434668810314e-01 5.511164509456526264e-03
5.195352440777499803e-01 6.604448291607708209e-03
1.404595403837363143e+00 4.533359270087267481e-03
1.015922779352778527e+00 7.068940700234177402e-04
1.135637263061046731e+00 8.813827669283149507e-03
1.399754728538229021e+00 9.415118411748029867e-03
1.386850990910017956e+00 7.544663115069281424e-03
1.150183712300770988e+00 7.843032086497562366e-03
1.162205959964561330e+00 8.539116729809611422e-03
6.269417445626079832e-01 1.328661711186979177e-03
9.029385357619360564e-01 2.421157713155507474e-03
5.614883008122403263e-01 8.776012761305337917e-03
1.411488858197209151e+00 2.627608300820929391e-03
8.645210548333647216e-01 4.403174261013770643e-03
6.366828852903437808e-01 8.020745325520524729e-03
9.440841759875150396e-01 5.179395552805506932e-03
5.133657010985425151e-01 2.075038968608385742e-03
5.373849660122952399e-01 3.411279851707371864e-03
9.501750440881747695e-01 1.764909004696860358e-03
5.997444184542899404e-01 5.008636726179578613e-03
1.398596347180045107e+00 7.058034646304376693e-03
5.969560417027934829e-01 7.092548424588049349e-03
1.120135950971961503e+00 2.745213069334798573e-03
1.422244644561971860e+00 7.208880047748057003e-04
9.847468846853544289e-01 9.208030052607131186e-03
5.231132858240173933e-01 3.089994462317721419e-03
1.129890403297190815e+00 9.239257293402941551e-03
1.078587873828129595e+00 2.163138335245837381e-03
1.212180861811027466e+00 1.348194822082890518e-03
9.234083617483321849e-01 4.831061677201329944e-03
1.338789529496165365e+00 4.612153371043360012e-03
9.966564876326332589e-01 1.686850952786007147e-03
1.299138999857052168e+00 7.342807482653931385e-03
1.383966720809990392e+00 3.593307157074522237e-03
8.446389855496161392e-01 1.052985726126318567e-03
6.975556353803745724e-01 4.633913597419264153e-03
1.425081286860634844e+00 6.470062815643273790e-03
1.376892847194577829e+00 5.041424460286385474e-03
6.561138587111882137e-01 9.029315338217467485e-03
1.278558436806380705e+00 1.699262593125141010e-03
6.282810560982490244e-01 1.583068119301128196e-03
5.899311297973061086e-01 4.809157624763206983e-03
6.161606018901271131e-01 4.784122151040981832e-03
8.852103074996843235e-01 5.977316946832380608e-03
1.344593215738989711e+00 7.056516004349723363e-03
1.348210453377945539e+00 1.380367238176261882e-03
1.316618327991510018e+00 4.411337553913311470e-03
8.482016257536689752e-01 3.174423284414705764e-03
1.339079235437099946e+00 3.656365486105901588e-03
8.084349775378015801e-01 4.439558391606217638e-03
9.936374774397600529e-01 5.400039988380735470e-03
7.563077302711348482e-01 9.166759282899878888e-03
7.975322290409636583e-01 5.954447035212143829e-03
1.071733921573879034e+00 2.820146310595656770e-03
5.574784192919018944e-01 3.996772314810033942e-03
1.199657872870800501e+00 6.775821573077255369e-03
9.073747637287484791e-01 4.112429920063618086e-03
7.821062438482947465e-01 4.769500066231470263e-03
5.664620250637411036e-01 9.250384245304199213e-03
7.260850658430897386e-01 6.073774952254247343e-03
5.459688785418931323e-01 3.242169637073477780e-03
1.465880410570163939e+00 9.002358151247431481e-03
1.151494442230232895e+00 2.495672810974897907e-03
8.024708788490055866e-01 5.441819569590105416e-04
1.362118592579486975e+00 9.190286155024592757e-03
8.751985829737564115e-01 6.180747788887866814e-03
1.301358839872291284e+00 1.006678364534856077e-03
8.581666582135831778e-01 2.636577781045201796e-03
1.233868751357680704e+00 5.937199246647019424e-03
1.067849280985325278e+00 4.733851676057019252e-03
9.450562351540964245e-01 1.489434243462762521e-03
9.656050298844623958e-01 9.376085561879772892e-03
1.123232115915099083e+00 9.197573573957647589e-03
1.474595020109390475e+00 5.671924926744568302e-03
1.154912555913844230e+00 5.261247676083391674e-03
1.499845817319377383e+00 5.075266477923266219e-03
1.433022857410344741e+00 7.951199563815101318e-03
1.438441248620375701e+00 7.314538450920241887e-03
8.134577202760865378e-01 5.233697824956773728e-03
1.201629988014820238e+00 1.158229988458488874e-03
8.615793782788180311e-01 6.128053060870836642e-03
5.738720033908070173e-01 2.320981475962395971e-03
7.635225135863182855e-01 6.287903081959158279e-03
6.473370375927216536e-01 5.209940056921233929e-03
7.056386567390648956e-01 6.054163110317861175e-03
6.050222001224287993e-01 2.037327105240235164e-03
