# κ ΔE g
3.624942594574666766e-04 6.744596975856540499e-01 3.926498762117124237e-03
3.934731930055741745e-04 1.106646996935769067e+00 8.073545337765188762e-03
7.381605653845252531e-03 7.827348579513867532e-01 4.666085041437950665e-03
6.227595322784534176e-03 1.097200986710638482e+00 5.764954005177995271e-03
4.274782294930046071e-03 6.847886936253233525e-01 9.489148322672051605e-03
1.135853006522908768e-03 5.288177006168488514e-01 9.534754463516766088e-03
1.032033578041501943e-03 5.379305375866146877e-01 6.005170491798795911e-03
6.394334845425410883e-03 8.729645520394506697e-01 1.539561744727155432e-03
9.724054821503388957e-03 1.172186732872892545e+00 7.592760746164385968e-03
6.131837290101388449e-03 1.298789933611913749e+00 3.513791885304699825e-03
4.563918766423026747e-03 6.365392946259031959e-01 6.923366068116568184e-03
3.054901291877836194e-03 1.190908242754455060e+00 2.518848148303091342e-03
8.577114511704194907e-03 8.811816170244094470e-01 8.592604233291370810e-03
3.395831686018539481e-03 1.400779361496095277e+00 7.854234802009349425e-04
1.641462241861005832e-03 1.125200301092620148e+00 4.333602783812189399e-03
9.324432177835068405e-03 1.294603483134070476e+00 9.999582662010437703e-03
3.819540245115191340e-03 8.658312537223625815e-01 4.162196039973401276e-03
7.074043670333294426e-03 5.580879285984536864e-01 4.029576954663993682e-03
9.514111534183614452e-03 9.355682283402617649e-01 5.092205402315172318e-03
7.923483217785224145e-03 1.293760846200753933e+00 2.246426410010327491e-03
2.211061944586018620e-03 8.786884168011582785e-01 7.496710283145672886e-03
6.782290082370273643e-03 1.088567790960557780e+00 9.477106608307316743e-03
9.996318797309117730e-04 9.653292579795457184e-01 9.870718405766202436e-03
7.025003259178529266e-04 7.494636471756996876e-01 9.852725656424570627e-03
5.980867871303918726e-03 5.611036120551162742e-01 7.034993525525555166e-03
6.935994517823694527e-03 1.125242977264147903e+00 7.801670882898410547e-04
5.801377066882378031e-03 1.335806429590852495e+00 4.781922916496324227e-03
4.389607564245754517e-03 9.845358887807833526e-01 2.797319290132002558e-03
5.038011312948046175e-03 1.447800384913485949e+00 5.998351841139427064e-03
4.942733593660306179e-03 6.300144951948573047e-01 1.818110202074885639e-03
9.556130627702687924e-03 1.452519420508440184e+00 7.949667734984585885e-03
9.460659515846849346e-03 1.433983890944318773e+00 8.943648418064005512e-04
7.036217682738220118e-03 5.246848627754493455e-01 7.582609529047342097e-03
9.129166413385873466e-03 1.321722480943865463e+00 8.130224446685771836e-04
1.717466386866766228e-03 8.222983454232868361e-01 2.333710934375727956e-03
5.497880851039286046e-03 7.521586147625322072e-01 4.956156901824832449e-04
2.523905092666360378e-04 6.625939367590437667e-01 8.635821002642637967e-03
2.611001820940382894e-03 1.472770954145488087e+00 8.263925412684086647e-03
5.124920235170084618e-03 7.569508639677914319e-01 2.072657356296459235e-03
6.360925962088537222e-03 7.203326468108086633e-01 8.564488369380235042e-03
6.540682495547622821e-03 1.283551713953408724e+00 1.005008874457331359e-03
1.118336766291950840e-03 1.228014923735570640e+00 2.811151320601197948e-03
4.008212598238874817e-03 1.106609055200777458e+00 8.834594377180404398e-03
6.616897967853889971e-03 1.137004032462770375e+00 5.048103492509997160e-03
3.364181288899400438e-03 5.145005923499809120e-01 7.744461261836436440e-03
2.166555721068464183e-03 5.002046680790483979e-01 2.995652962156215068e-03
8.614599274334038036e-04 1.364212516778718687e+00 3.781824925412541772e-03
2.399414679341257614e-03 1.152841874677825729e+00 5.481531460257272823e-03
7.897010603189806577e-03 9.530850722730759284e-01 8.390807057562883406e-03
5.666594580614680091e-03 1.372514312804633096e+00 3.191519978196111218e-03
2.846822641883421136e-03 7.590525734993307516e-01 4.702191220745393849e-03
6.340311965909269619e-03 1.303148954776920165e+00 9.942783832219938972e-03
8.681391443436797806e-03 7.867767611620710699e-01 6.158527367046836946e-03
8.705175026982450021e-03 8.819273971551513380e-01 4.206202592749441575e-03
8.739118536863052858e-03 1.235052201932790528e+00 3.122307390587348869e-03
8.779562006113937568e-04 5.209959589265766855e-01 5.716629656258097325e-03
3.307518312736756807e-03 6.968282197977793135e-01 6.747175439575971330e-03
2.053219349465405623e-03 5.679121719564164117e-01 2.416162151133101604e-03
4.260670955870508002e-03 7.833758238610890601e-01 4.887120617189801008e-03
4.916997552778860220e-03 8.466245524481097462e-01 6.914068085132066104e-03
1.565281260396805645e-03 1.116431491648246066e+00 2.973224524290063193e-03
9.002241744152962577e-03 1.127819118166361267e+00 8.249436006988946496e-03
8.799189327283962747e-03 1.473065582085752112e+00 6.391317654836833721e-03
3.867807211702827160e-03 5.955601355592905488e-01 9.870979175159819152e-03
4.113908550777718894e-03 9.973371084286849486e-01 3.583241598740803495e-03
1.738900880540243622e-03 6.483512200190004737e-01 9.304230195756213462e-03
7.805675270008017447e-03 1.408751129586798267e+00 7.348200370297692727e-03
7.863718748879948081e-03 6.375913372904089549e-01 2.625123729083729193e-04
2.569200561694475436e-03 5.926252528850438628e-01 6.895890994319158265e-03
3.899365963394262925e-03 9.336753889910288651e-01 4.539624235497278712e-03
4.419787011711225413e-03 8.046094625118331845e-01 1.048731140204431410e-03
7.519589541440790774e-03 1.198799138689490729e+00 4.748356522819407143e-03
4.876720358406503447e-03 8.439959526709854831e-01 7.208110049706232397e-03
4.309347968658116222e-03 1.003817062620139922e+00 5.299261622682079065e-03
2.194835984999988707e-03 1.199005072680588979e+00 4.220905316667954502e-03
4.929996243272793260e-03 1.239278683628601829e+00 3.781884193481487022e-03
2.347338103609222359e-03 1.118100972343269994e+00 7.468956695760716087e-03
5.519463576295134503e-03 8.280258429509258500e-01 6.246382136331629122e-03
6.185698555713772633e-03 1.234854727326640811e+00 2.237554349285428377e-03
7.085424354464093383e-03 9.771661694909605789e-01 2.446029137246783988e-03
4.512555977481687297e-03 9.046563624103278745e-01 3.113203731968016297e-03
8.523765587921651454e-03 1.194742514764477459e+00 4.896536553805687017e-03
4.021137423366169528e-03 1.491034286045101354e+00 3.550024638666488767e-03
4.749593746290241281e-03 7.366798556455943503e-01 5.825438594759372452e-03
7.527494069400102877e-03 1.234741115261684952e+00 3.620908949094762790e-03
9.655485596221523217e-04 1.325032232452538317e+00 5.240656278936492614e-03
8.062839131259632100e-03 7.573921937668472992e-01 3.923707034917086819e-03
2.863614114277003987e-04 8.775246649166699164e-01 5.434318276219780169e-03
3.871970794793556242e-03 6.309624532814679387e-01 6.349946489423594076e-03
9.436858805903980060e-03 1.142924281948769938e+00 1.621508656036561467e-04
6.362438090347036918e-03 1.439909220850864591e+00 4.516590734166553954e-03
2.624012402423313642e-03 6.048627402560241562e-01 1.862824746776994313e-03
1.591056185189343875e-03 1.207299727007466572e+00 8.959350639269936939e-03
6.498004004569093300e-03 1.280737987965218316e+00 5.846962471333646411e-03
1.838137426978995667e-03 1.179726080178196579e+00 5.684333845228760861e-03
1.732307914918868085e-03 1.244075507158888261e+00 1.693758134419705687e-03
1.308013158291458731e-03 6.482178513415068899e-01 5.969892042391256384e-03
8.962062558898512346e-03 6.716278722830046899e-01 5.536454303551916790e-03
5.790121452571415743e-03 6.148034040132572819e-01 7.087027306941070734e-03
6.062658542641612483e-03 1.292477704484297885e+00 1.866811468075917015e-04
2.430501584578346509e-03 6.646005858647408004e-01 6.986348659203646611e-04
4.023832185104567714e-03 1.044860126433837078e+00 6.882264211549379493e-03
7.363966551236860412e-03 6.397618343566112697e-01 4.590372404276733299e-03
6.472182804528495842e-03 1.483616230341846531e+00 8.662462678039299299e-03
2.685775668768871499e-03 1.381413558876868786e+00 5.866345456733832418e-03
9.168067942363276185e-03 7.438976370083870693e-01 6.603070905532818814e-03
5.576703647020583507e-03 5.566047458572751516e-01 5.704004290844479725e-04
8.484690412966648968e-04 1.493490271435698347e+00 1.179142263943517427e-03
1.184096849920987689e-03 1.358445538161148658e+00 4.352292423431094234e-04
1.265433571978002124e-03 1.091834159835783247e+00 9.298786912820326128e-03
9.313483219455090389e-03 8.072349055970259313e-01 4.570911483686829722e-03
5.813605657408139546e-04 5.854000061013625578e-01 5.754190227332036398e-04
7.182944872420670562e-03 1.110417273776373115e+00 2.147103703383108301e-03
7.107526113545729104e-04 8.861135656926901749e-01 5.724534663470013177e-03
4.471536697346983023e-03 9.181119089742502126e-01 6.258200889940308299e-03
2.503763745655862571e-03 9.389358937491092405e-01 1.405143699644308608e-03
6.326356757250954643e-03 1.349353808125395293e+00 1.779714638776729160e-03
4.679550165395356467e-03 8.014607330643084282e-01 7.609034535070401811e-03
5.634032141717883711e-03 9.750109391409628179e-01 3.293033967765026868e-04
5.527616041813302773e-03 1.420184106192396101e+00 2.820583615311630411e-03
3.886983212656875721e-03 5.175119839570082592e-01 6.869923209555964597e-03
7.287074253480919570e-03 6.206344218748108821e-01 5.153590806845876129e-03
9.488184878468105751e-03 1.019410200741104999e+00 1.795652630056853924e-03
6.859527987144237691e-03 1.262860600687957691e+00 1.575946453550849057e-04
6.749520272319503057e-03 1.483517944176752756e+00 1.598015464726546681e-03
1.284225270092155622e-03 1.461521995654673889e+00 2.631114080554644054e-03
1.355158495469665266e-03 1.269962917921636070e+00 4.731372570464473584e-03
9.785426184541515596e-03 1.149307318080453388e+00 5.098990373002204070e-03
7.765964627599531572e-03 5.158496053519229241e-01 4.270920538521684809e-03
6.799812983680663531e-03 1.349606791158199037e+00 9.763656059364670195e-03
1.327520574935964074e-03 1.344231147660413850e+00 5.003027923279418365e-03
3.569073419876664876e-04 1.033272833969957061e+00 6.476442790610994864e-03
2.617696522877834865e-03 6.091093365815153371e-01 6.519890857477600617e-03
2.803297031162763076e-03 1.311648239943004057e+00 4.729086183020161926e-03
5.475886074076059861e-04 6.883987933442535789e-01 1.867760545385268190e-03
8.683072381890224317e-03 9.864459364723111578e-01 2.546828024042142521e-03
7.143792229262661310e-03 1.323900689607600878e+00 2.182636560413159840e-03
3.377256033471223110e-03 1.108327517025573083e+00 8.873968670553939939e-03
9.757170008940170558e-03 9.609391370693104450e-01 9.302386719786420732e-03
7.662570907465710707e-03 1.119009531532542789e+00 3.196076364454499084e-03
8.844654380186965648e-03 6.228963862150135311e-01 9.749017307318417688e-03
9.973506656233891918e-03 6.594359382565477823e-01 4.112064133839462210e-04
2.911228571412351977e-03 5.011368185586372315e-01 4.077224049168428829e-03
3.156676184005403115e-03 7.800679723031611612e-01 3.625868597801528738e-03
7.873896537178308799e-03 1.224100402851957536e+00 3.899028921065020390e-03
1.626076386775401157e-03 9.405344180625175854e-01 1.652462960039163559e-03
8.391884014931665775e-03 1.203694145074499566e+00 5.620692414323845247e-03
6.948025332662007350e-03 1.248989277093418560e+00 6.709047017956313620e-03
5.314977108065261843e-03 1.069355937309429017e+00 1.545935273139512111e-03
3.112575846721486565e-03 6.571041027899862108e-01 8.582124741921909328e-03
1.188455444035533106e-03 1.059891074161197988e+00 5.949059409306628118e-03
6.135785779880367254e-03 1.479176745481009636e+00 3.934612255600849172e-03
1.214572831829194852e-03 5.309375217806154845e-01 1.188618897471924478e-03
5.694961849249632543e-03 1.228647886291537095e+00 3.647830372601832544e-03
6.567955085985179367e-03 1.480950245323588099e+00 2.720668168990761793e-03
7.789269301011638932e-03 1.024709282383273745e+00 3.725482430043320844e-03
9.184174004098944084e-04 1.083363983009681508e+00 3.025114933146636972e-03
3.621456302829853969e-03 8.394897064704891498e-01 7.393909134733868752e-03
7.281959652478606909e-03 1.345590172572010079e+00 4.489695664339749155e-03
4.980725564982607656e-03 5.629213759574651643e-01 9.423836034336385836e-03
1.637780842293401614e-03 1.470427276238382319e+00 1.131468077303353012e-03
7.745640647337102142e-03 1.195979131647982197e+00 9.065945498091658797e-03
9.695953429940474058e-03 1.062713825852623195e+00 7.442602609581003281e-03
4.270224326297360207e-03 1.393454132518152200e+00 3.492907850468605652e-03
6.805210151610893016e-03 7.949150816737381442e-01 3.350369687712037668e-03
6.121708833029163889e-03 1.362687899317721385e+00 2.079108740439209596e-04
5.089734026711148322e-03 5.096188978451272611e-01 4.564789858336062468e-03
1.826857528558327838e-03 9.901085246557987940e-01 9.352647585767578930e-03
1.778158513621944190e-03 1.213071753805826880e+00 3.933597218670062574e-03
4.867677069743166912e-03 6.024923746442815142e-01 9.131528070848613302e-03
3.445121172159659999e-03 1.024271735281860440e+00 3.751050675763886819e-03
2.623802910056699869e-03 1.192736164003176835e+00 1.487884328813690116e-03
5.076609851874654307e-03 1.229705778916856618e+00 4.738902594181894357e-03
9.298226296071110050e-03 9.989100928148075820e-01 8.467736397500272294e-03
4.636412604809379140e-03 9.476500791559818726e-01 8.638614692682913820e-03
5.574993732058964972e-03 6.842851254829901420e-01 9.234106386746043782e-03
8.869890519216426863e-03 8.554430238792799512e-01 3.761128457096415273e-03
5.767931078452163615e-03 5.206420295876096338e-01 2.960847384854733543e-03
7.319211082777008284e-03 1.181639654922461258e+00 6.284238699345164395e-03
1.237526821991774204e-03 1.049359316504262729e+00 4.001387719027927389e-04
3.245207446104667048e-03 7.781170380553730226e-01 3.241879280837026405e-03
4.556462244380990109e-03 1.198585824984743198e+00 8.665505353209607825e-03
7.592098165252504638e-03 1.272348216019157041e+00 7.836885671585735189e-04
1.944059468084300313e-04 8.060286622659499356e-01 9.302353925560613579e-03
1.326143185097570631e-03 5.406008649948462752e-01 4.472551904289794912e-03
4.249698638780873353e-03 1.235711909247418472e+00 1.018295310717830596e-03
6.901888637683472119e-04 5.790452985003580189e-01 1.364053620287320042e-03
4.848100229787505365e-04 1.434742754174448631e+00 6.845240879872751746e-03
4.472264581297484207e-03 8.434479500801683738e-01 5.297845195315190048e-03
7.588767266464712009e-03 1.148371790379682844e+00 5.110740477908459235e-03
2.802897768964086357e-03 1.451388611976065945e+00 2.706979851065875308e-03
3.044485075462988709e-03 1.499887662040293002e+00 7.615907474465778183e-03
9.282257435958896075e-03 9.416069133182154438e-01 7.436689887877833555e-03
6.053709295783655381e-03 1.013774162477522944e+00 6.938503219129079844e-03
5.790267656687241894e-03 7.289113880801069145e-01 7.612720427336660753e-03
1.469421501196981322e-03 8.859246111619296649e-01 3.435945051401095331e-03
2.771384729862728848e-03 8.348066629074486489e-01 9.954556079622347165e-04
3.299053240584738037e-03 5.465538747805056552e-01 6.482269409450828850e-03
6.570324463611721712e-03 1.243714784268675100e+00 5.779501289630814380e-03
4.157973396050893607e-04 1.039685074416827781e+00 6.959547349566086970e-03
2.172889498971834234e-03 1.047699500615882240e+00 6.036209347680417288e-03
7.145498951085372911e-03 6.010110558883384746e-01 8.985934587785035163e-03
6.794762251140801929e-04 1.377567042110208639e+00 2.888257026840350232e-03
5.459352538755944152e-03 1.086953403632400228e+00 4.150585207658662873e-03
9.132835376844383995e-04 1.175175752152882502e+00 9.808178542019652113e-03
9.894180119487495234e-03 8.447010632846674305e-01 7.367635126802683787e-03
6.130910837853401074e-03 1.490239270820477469e+00 8.805161881280113706e-03
1.276334387585694721e-03 1.075511609054429663e+00 8.633321423685388213e-03
9.318705014883653381e-03 7.675843215670038466e-01 5.445493690119323701e-03
1.323000336705817915e-03 1.436277760874213438e+00 1.003022562156608271e-03
5.296799243605979611e-03 1.137082022617836419e+00 5.807294763328885515e-03
6.261560279079056955e-03 6.979336049209940995e-01 1.081561665712027802e-03
6.666742969201848792e-03 9.106439097737987209e-01 1.130648141132201785e-03
1.418343240411604547e-03 6.938388340782113417e-01 8.118622527655243101e-03
8.851250157947691127e-03 9.637857278968776642e-01 6.188778621920201783e-03
2.923517248754579044e-03 1.044475312733256445e+00 5.263531789518643283e-03
6.693486415667692334e-03 9.582185191090824006e-01 9.141264265567402778e-03
1.556456720444477845e-03 9.446677122419516737e-01 6.711659725753243121e-03
4.371863656786968699e-03 8.018681580115515350e-01 6.649664461858700165e-03
6.933581033240079385e-03 1.381025238226322394e+00 8.406932556735193310e-03
4.248807734812200081e-03 1.393008530648383925e+00 5.074186314734960811e-03
2.158004898012809338e-03 1.464066227984543556e+00 1.443164138826338047e-03
9.433067007174692972e-03 8.009139500239376153e-01 6.116701545101873791e-03
5.351817223321460532e-04 1.231722427451030111e+00 3.449829696795035476e-03
1.569398598685071847e-03 8.112652534151506556e-01 1.601565796922477551e-03
8.528646412834642310e-03 9.739361465147783337e-01 1.949459972491572254e-03
1.215418322632171857e-03 8.864955755613971311e-01 3.123585371449767115e-03
9.898475405767737448e-03 1.080669905046233170e+00 4.770020806439330928e-03
1.475419703261218632e-04 1.214024773695395076e+00 3.913667308622928442e-03
4.767772640838913167e-03 1.483874761454564872e+00 9.537261463838856215e-03
6.829284275889631155e-04 5.743558903710139774e-01 7.512878745026519388e-03
1.806669922019708309e-03 1.163785772997535606e+00 1.574692691927925478e-04
6.762036935693723806e-03 1.492833539610914695e+00 1.410224828362509515e-03
6.350606255165523219e-03 1.434071268575516811e+00 2.401252447981087976e-03
4.237335448774298165e-03 5.298448031466835850e-01 5.248446834944614676e-03
5.560854637331306711e-04 1.224857454256360167e+00 5.180646621554919201e-03
1.217454541573586733e-03 5.264561725005754145e-01 7.614505552877218328e-04
2.483687914194253766e-03 7.625722565701714695e-01 8.092221771130248334e-03
5.091408112784215519e-03 1.133537100237918205e+00 8.405864544250815293e-03
2.945104461602166684e-03 8.121375998918332062e-01 6.252610905639998783e-04
4.849159561418646402e-03 1.374795754848168627e+00 2.330954336019889096e-03
5.012729089795197809e-03 5.069386752029724219e-01 9.241046209007773918e-03
6.906592232411475074e-03 1.394299998914978467e+00 2.291979483204342836e-03
9.559201750056348437e-03 1.273000132529158224e+00 6.766780139387549914e-04
4.454570591640159860e-04 1.346715482484574622e+00 2.510898810061331504e-03
1.874818452973164937e-03 1.445500608085019678e+00 7.717491416152522099e-03
2.232551225520623163e-03 1.127827135340131903e+00 2.361340771559249183e-03
2.678957700640133624e-03 1.313411352910792695e+00 1.854596728910730841e-03
4.469415730360470039e-03 8.125870906420135098e-01 4.226580435424660484e-03
5.288528837627357038e-03 5.157063777927264336e-01 2.180328581076849872e-03
7.511863577290024512e-03 1.493442984475231938e+00 4.323311639400131620e-03
3.994453318483001496e-03 1.059134038473646289e+00 5.903720693438689604e-03
8.273255692417748330e-03 1.238329199953798643e+00 2.402183627617977130e-03
3.571118208179529466e-03 1.451241980409183618e+00 9.362163955447967006e-03
1.638989736094704922e-03 1.008604164485141563e+00 7.578785393766650572e-03
9.671937494221250972e-03 1.175924316382536583e+00 9.532312224929815475e-03
9.330984741982810762e-03 1.095781452231189501e+00 9.722956609812238513e-03
9.969741366058255602e-03 1.284585143197747747e+00 4.197547024368805842e-03
9.070914140430531153e-03 1.361200395363578508e+00 3.548561242051087930e-03
4.353007697869798291e-03 9.427249022527079969e-01 9.681551453250279368e-03
9.582590603408255858e-03 5.632641171331695951e-01 4.919292225520831632e-03
1.769313937246652256e-03 1.340357265150560639e+00 8.620132861794384954e-03
1.692596446600684373e-03 1.373985480752946131e+00 1.490783201444800376e-03
5.545949536113364310e-03 1.098808240109902856e+00 7.614052914094835041e-03
6.047845831504167213e-03 1.377932840432201544e+00 9.267388027144942211e-03
9.320651044616290806e-03 8.188089812523668964e-01 5.336361906114741802e-03
4.985597478069210553e-03 9.028705393778183597e-01 8.641285852452568889e-03
3.380565258755763216e-03 1.437546549681084418e+00 8.377404812476653417e-03
6.523894268459371620e-03 1.489519858920084872e+00 1.696900182690926724e-03
8.064078883991303900e-04 1.088939588913127032e+00 4.177637790052075514e-03
7.659893516762312712e-03 8.900520022636034811e-01 7.620677876814665325e-03
7.668997813269242195e-03 5.926516711263445369e-01 2.271508301579323787e-03
1.287091729058302634e-03 8.670351348009412984e-01 6.425693542669905223e-03
6.289374778997691359e-03 1.239576080170848638e+00 7.015023356026298942e-04
6.357867190527804156e-03 8.557054628322893208e-01 7.191413257330488314e-03
9.381282900738046118e-03 1.243141089164253588e+00 5.432253692180344894e-03
6.423263530845727855e-03 9.647366982878932129e-01 7.330280232172442512e-03
2.647757206918230854e-04 1.162245934258992808e+00 2.519473247920824867e-03
6.208457659747384670e-04 8.704180521469815357e-01 4.934802161339205302e-03
1.102097508067492173e-03 1.129859049520409275e+00 9.407329035449881610e-03
2.352829592767795210e-03 1.388260552310019325e+00 2.429921989897076886e-03
5.289775510329722957e-03 5.191204458068667815e-01 3.534312674790696801e-03
8.224333203810050771e-03 8.020051900298716951e-01 6.502922229446708551e-03
3.533983418139605929e-03 1.092246577996117018e+00 4.061834635712384053e-03
8.407168585410447134e-03 1.238083155447218031e+00 7.472702398639481138e-03
3.212295296643414904e-04 1.029156135926896587e+00 3.803774637004425987e-03
4.842346219720384225e-03 1.437714928966424388e+00 2.827859599146061165e-03
8.543568733669201429e-03 6.101744206327812670e-01 2.186986627032803856e-03
5.957262875105255248e-03 6.248372388918307374e-01 6.541497102550596771e-03
9.262006098489603337e-03 1.325384298002544536e+00 1.883397574293603537e-03
6.896090365675899836e-03 1.072223165731524208e+00 3.787817006328669973e-03
3.099035848005233726e-03 1.312625429934353605e+00 3.607655408143809524e-03
5.847232675414003322e-03 6.169878221153094477e-01 5.742345483508291826e-03
3.010241952783649592e-03 1.197186277347584316e+00 6.339128973552339737e-03
2.337370000304953184e-03 1.391907953961416089e+00 1.397617835258486161e-03
1.812525832676476325e-03 1.354590162048866731e+00 3.739567011767873199e-03
7.012171735434872058e-03 7.970341449669080536e-01 1.310291644837235144e-03
9.594061807833183242e-03 1.200092413539489478e+00 1.249031841799875305e-03
5.472886586561515228e-03 6.393945016404708470e-01 7.468308194038072827e-03
9.191588270870559157e-03 8.127360317245009291e-01 1.028086786821917403e-03
6.923307761066081756e-03 8.703498957110875622e-01 8.790327104006878320e-03
8.958058996738812660e-03 1.342358201948834262e+00 5.820759024744296892e-03
3.302073441929503830e-03 1.332483311968602813e+00 3.165401744439331772e-03
6.508295171558159051e-03 1.406799755217615910e+00 7.528334839229653026e-03
4.465165111684776117e-03 6.462760963799855096e-01 7.032149996032369989e-03
7.751965807865771226e-03 5.719748556531903949e-01 7.935748990602977532e-03
8.289965113384237597e-03 5.080601199549784619e-01 2.159438028796499109e-03
7.303481269204704224e-03 1.257366254608472733e+00 2.747207596555833152e-03
9.312675729334529695e-03 8.762132395538448915e-01 2.330937288093962688e-03
8.837614626261907497e-03 1.187743467630344218e+00 5.280017615557811884e-03
6.307969181302414130e-03 6.710987537552544069e-01 9.254214108490033119e-04
2.507650913852722818e-03 9.951885654577490303e-01 6.176493344324692804e-03
2.414982165459769996e-03 6.582355944805319270e-01 1.587739407576812265e-03
5.196366714193521169e-03 9.939005940248014648e-01 7.741189174959734950e-03
2.236458200473890288e-03 1.127917811471714993e+00 9.900459708924880947e-03
8.762606823633173423e-04 1.218459462508026725e+00 9.966261803840569325e-03
7.054975719843457199e-03 6.624281638753803936e-01 8.506587898135480399e-03
7.696426799283724411e-03 1.133238316240456456e+00 9.327089190330506777e-03
2.293656068601623767e-03 8.144655300611196580e-01 6.516475504281231228e-03
2.132889115451640661e-03 8.257711929206962287e-01 4.781592893210230913e-03
6.113744110773927307e-03 1.043209377624431777e+00 2.136891585322257814e-03
6.836284974750644330e-04 1.321999812347031567e+00 7.088982763542522360e-03
3.379578442798156050e-03 5.979896438269323156e-01 1.046935978696295153e-03
1.546929405117627217e-03 6.672345069769427539e-01 4.139000761132591300e-03
8.783549623105216600e-03 1.083125459895473819e+00 8.285035125564952155e-03
6.548385919044307987e-03 1.203104643494564474e+00 4.811715265501659115e-03
2.051599125499476133e-03 9.159407739676980187e-01 4.537801329262502840e-03
7.956134095052557961e-03 1.467775034095896602e+00 5.247869687606898127e-03
8.210171417773278260e-03 1.363409380987845587e+00 8.791650336708981689e-03
8.647977888970799151e-03 8.218341032233047461e-01 4.007442554323262587e-03
9.679338586790440027e-03 1.044046130207094691e+00 8.693380373510875558e-03
9.342021645756037884e-03 9.387167901457695862e-01 7.995607763742028015e-03
8.878180098623171534e-03 6.849191156953456927e-01 7.654980195968870069e-03
1.569838019465932496e-04 1.213649191795156401e+00 6.548890329548447478e-03
1.030374475221780680e-03 7.684803379274016688e-01 5.963198106485561104e-03
7.285571436151912564e-03 7.487146265991725391e-01 5.453097500159996384e-03
4.887895048767740454e-03 1.482079146164984707e+00 7.083920844208246338e-03
5.859663769672910673e-03 1.045805036338554039e+00 3.469648280136261066e-03
5.867869286214743262e-03 1.122820461488881705e+00 7.607182990306347870e-03
5.639708498408374689e-03 1.053174490165404098e+00 7.487912695091956429e-03
9.351699679886684921e-03 5.428003836252590641e-01 4.592327025341650867e-03
6.540294580152369386e-04 1.379137135215227739e+00 1.145655144406549416e-03
5.747437749081177501e-03 1.271334917737368064e+00 7.636004930504386272e-03
6.733986273704898121e-03 1.222743344927258224e+00 1.150212128962399202e-03
9.070471840988619111e-03 1.092053298642942094e+00 4.766802423165394757e-03
1.157592514148955871e-03 9.342471553431173081e-01 6.719770030673030648e-04
7.228797100931788448e-03 1.410008055009980277e+00 4.057653997223324358e-03
8.579690284959874333e-03 1.392964065116019334e+00 9.148418997707630229e-03
7.567176768073692215e-04 8.223929346840322951e-01 9.953213183318893736e-03
3.362379438496062786e-03 1.434315238133544446e+00 9.675044899386470512e-03
9.647010485567439689e-03 9.232750290102277324e-01 3.901215174382407472e-04
7.169757275704334055e-03 1.447665750347577829e+00 3.794712977195652953e-03
8.272904153441970262e-03 7.736196246575144375e-01 1.489767055142985795e-03
2.929965188300248527e-04 8.291529565631803322e-01 5.756043204393415137e-03
9.940106832216863766e-03 1.098055815778135713e+00 8.899159074722108945e-03
5.440773999287046650e-03 6.185997695689149367e-01 2.904908106157838479e-03
1.900410980316420435e-03 5.193601540754138046e-01 4.516861977472284156e-03
5.038980224826941981e-03 1.143326870471956802e+00 2.989061898705376065e-03
5.742914169370538433e-03 8.815808593219758293e-01 3.799762768889006648e-03
2.540903278778452751e-03 1.037041844566170434e+00 4.930588882242300554e-03
6.393104348664374430e-03 1.068737644701521328e+00 1.666967449960466557e-03
8.296946469866884472e-03 1.270525608107752280e+00 8.029667295031904170e-03
4.508040426355250201e-03 8.136132797838797615e-01 9.619250316067511769e-03
5.788305744769134918e-03 8.013287802057152964e-01 7.212539423393029420e-03
1.940047302435461089e-03 8.966777823412365178e-01 9.958899657006029665e-03
6.336175496802697385e-03 1.456166802896496693e+00 1.509881440906684236e-03
8.555617707791543861e-03 9.357752360291093918e-01 6.779063494388973439e-03
6.701806672670390999e-03 1.235268019324377242e+00 9.093597549423059270e-03
7.548087631919389411e-03 1.093557207504131767e+00 2.078215845026919108e-03
3.581193260521235103e-03 7.528025469980682560e-01 5.993216045826975889e-03
5.315728163362030100e-03 1.372644171968941951e+00 3.212921086635199975e-03
6.962756885799970333e-03 1.051296703120662368e+00 6.342646301433099362e-03
8.074373772223532655e-03 1.459862629760531494e+00 8.514353266733947975e-03
7.631658537773448533e-03 9.442195290351692583e-01 3.488354580989422304e-03
6.879358736848598978e-03 1.325350888928974902e+00 6.900673722776152694e-03
1.670203287501227998e-03 6.848611426972087690e-01 1.128349919006744247e-03
2.596843433122091298e-03 1.174989880337548254e+00 5.901011539080659729e-03
3.047246177362317957e-03 1.190029250590590948e+00 5.236555969556201326e-03
6.450995890928415410e-03 1.285323330041516776e+00 9.773274132102910405e-03
4.923586565267716944e-03 1.229648286316048278e+00 9.005880374106560796e-03
6.776612935120768580e-03 6.488355740967426399e-01 7.460839068160321497e-03
7.424374265596894382e-03 1.470748577896733300e+00 3.239507658654691528e-03
8.947428098433459626e-03 8.849400391399244725e-01 2.179285236596995023e-03
3.862885120995555952e-03 9.388421622874830730e-01 9.058652629328093481e-03
4.624221964910614165e-04 5.271610223049163491e-01 8.853309038203036399e-03
1.632855400186908031e-03 7.003462150765172867e-01 8.649645506727672920e-03
7.245053195576069659e-03 1.193076945861456961e+00 5.674385707133554509e-03
2.012550793556805006e-03 1.088850308557702595e+00 3.987766634102424441e-03
