# ℽ g
5.050399777429776492e-03 2.036942503058123289e-03
9.336812429552256501e-03 7.171204122837258194e-03
5.742876494730798052e-03 2.607577125813503958e-03
1.060652931781640596e-03 2.751286229377459223e-03
5.527403191617834624e-03 7.490497273724206102e-03
3.444142314650276617e-03 8.712419418935729316e-04
3.633041308077482844e-03 8.000161547036171994e-03
8.953745521248187775e-03 8.071169147116630943e-03
1.292705032728240369e-03 6.854031304129410036e-03
6.408870006638324110e-03 4.172935257762332324e-03
3.547414834510613860e-03 8.426386797112724036e-03
6.934978825074177011e-03 9.733810230148291776e-03
2.965739724074227448e-03 2.849648735690002606e-03
9.314062135714279780e-03 9.062651224160011426e-03
3.003474134033123910e-03 2.747976622907688168e-03
8.325134789081214959e-03 1.886121513214251196e-03
6.516037402757971636e-03 7.041851052711907769e-03
8.800237702389175284e-03 4.474927633484072562e-03
3.140136915654025227e-03 5.525311226296954030e-03
9.931991226046465657e-03 1.339304484374139901e-03
9.204192680803668578e-03 6.489035587849110304e-03
8.533216046289709630e-03 1.669531631073522572e-03
9.519267741008977796e-03 8.696747662518071117e-03
9.764443921649474875e-03 4.916610879395919877e-03
1.055696320597019917e-03 4.078895260996601851e-03
1.315262618285239777e-04 4.667775955223039215e-04
7.260042227369221078e-03 2.514590649017882547e-03
4.853058311253609196e-03 7.042816285280965004e-03
1.741155453357470795e-03 2.008145872008570195e-03
9.218633773976941947e-03 3.832327564472571939e-03
5.073418573549012866e-04 1.425516661894583783e-03
9.194524319859107009e-03 1.281775930967172898e-03
5.726337105957365892e-03 2.092415160797644652e-04
7.737364146347359625e-03 5.053821072670820758e-03
2.216744263490234065e-03 8.874169098125573099e-03
6.649427963426769207e-03 6.202669855961277616e-03
8.116887920964326866e-04 6.547836633826099699e-03
2.237744485790958953e-04 6.390354194090262958e-03
8.180831862563113120e-04 5.411779116502507536e-03
1.153931342420596185e-03 7.155338659096302512e-03
5.368739832569415296e-03 5.970583110606893229e-03
6.785985722634030977e-04 7.790605435752998714e-03
5.273215039963922296e-03 1.795872890480935957e-03
8.600142179072145857e-03 3.461207017916119108e-03
5.517450596791695187e-03 9.448676650113918898e-03
9.701321336518849842e-03 8.513722203770881722e-03
7.586644775750483842e-03 8.524451098826978448e-03
1.268698508053418741e-03 6.788431866189397271e-03
3.423176234428336549e-03 8.280690499431217141e-03
6.402766524684147531e-03 9.020533738515672945e-03
3.315088492218793825e-03 2.912880340444569741e-03
1.848065415675584529e-03 8.377739132197270858e-03
7.425720411167212494e-03 9.740750802371935663e-03
5.477295176949253941e-03 7.357353349862971563e-03
2.636081164623417517e-03 9.560287538140536468e-04
6.692569431097673827e-03 3.059089047471443522e-03
3.429681336113116902e-03 2.115026482567290266e-03
5.598255869411906081e-03 4.703784520241061085e-03
8.359783282234424170e-03 6.891410963837720513e-04
5.658533620321499341e-03 3.880064407024863809e-03
5.479296631345447095e-03 3.000834428070508261e-03
8.355875620546180868e-03 6.834733567344911456e-03
6.523448353347099243e-03 3.250195638478690159e-04
7.716402084852798209e-03 1.969876137445694653e-04
4.768393228772150640e-03 5.202737029135438666e-03
8.427702016994930226e-03 1.279520811428244394e-03
3.386284444327539861e-03 5.333729742138507493e-03
6.658402220083864008e-04 7.099208301416121310e-03
5.810130332117358944e-03 8.256100833554698079e-03
5.363456945134258136e-03 9.899968869728267146e-03
7.048234233575349610e-03 4.933340942098113531e-03
5.614841319536844656e-03 7.261478766434396014e-03
2.577841589198537819e-04 3.837481218911858918e-03
3.478081166449438922e-03 9.621537713135334957e-03
2.182302601532090311e-03 7.909334854343500962e-03
1.810608777096012981e-03 3.010695499296105193e-03
9.654857823717897039e-03 9.871033900348470669e-03
9.921491038511399962e-03 3.730248515384556891e-03
7.230913627709511377e-03 6.902447892831155285e-03
5.207913347921732002e-03 9.507650791001666379e-03
6.881973866997775219e-03 4.982331951447848241e-04
6.534541028867948227e-04 1.719898215484299761e-03
1.372084772098957229e-03 6.714665196622465575e-03
9.645361519115557697e-03 4.909452615682347032e-03
7.712860454021494214e-03 1.280265678517936330e-03
9.306255806571290048e-03 2.009669143507496637e-03
2.801268401568315913e-03 8.379841963587078904e-03
8.373538961880973991e-03 6.174449187143196162e-03
6.138719364619620901e-03 7.137342674842067289e-03
8.567077103873093485e-03 8.321289609189647454e-03
1.177175173853936812e-03 6.714761504819814937e-03
2.406411897267098522e-03 5.686213221875711238e-03
3.994387621116800638e-03 8.244054821616716294e-03
5.017747408475179381e-03 7.993980650651960618e-03
2.787235324304980760e-03 3.993665752353730072e-03
1.401082458603060367e-03 9.227297931639226458e-03
2.138991619396271929e-03 5.495440915715219671e-03
1.069450240635483980e-03 3.768844003663934968e-03
5.752043992491229912e-03 6.336382775048292684e-03
5.896983058037593567e-03 6.305839891328350252e-03
5.157581737796488241e-04 8.783794369112880168e-03
8.475231627764577905e-03 1.136080865889099603e-03
5.266107730066976397e-03 6.118315540317107067e-03
1.760503122793031670e-03 3.898988377326863264e-03
8.904741262639390142e-03 8.670152170369852321e-04
7.929157428369590713e-03 6.259661032598150439e-03
6.255067355259880980e-03 5.402294501229652594e-03
1.915024506571922410e-03 9.861434298503645932e-03
8.837533216658327844e-04 5.171703867133367431e-03
8.160749554951404403e-03 4.550268853317964574e-03
8.746971207636346571e-03 1.471407360733472704e-03
7.539960992533515510e-03 9.124485029742909412e-03
5.428136661441157126e-03 6.470298897748714105e-03
8.184447410864451045e-03 9.798786357563992605e-03
4.051278179557062965e-03 9.987006520822844582e-03
1.206593555828624391e-03 8.613954126539452583e-03
3.094728415148147779e-03 3.316366202501952985e-03
8.054797613012561544e-03 2.120769022444557710e-03
3.711575519599112378e-03 3.272286136872188615e-03
8.124722205734563954e-03 9.084962176713907642e-03
9.674856530347265143e-03 8.681625133653574425e-03
8.743975335486793912e-03 9.947656491920808808e-03
5.727220399446525216e-03 1.150731005886375478e-03
2.017003607374404962e-03 1.429294668141264111e-03
8.244418462526990551e-03 5.507451412193870195e-03
9.492823054882384287e-03 8.068141246077588022e-03
4.765553241459742455e-03 1.686935585859875562e-04
7.981357995617752860e-03 1.629522100416711189e-03
4.580391183459841566e-03 2.312875996872265551e-03
5.143899638175467720e-03 8.102996813432775461e-03
7.276288595250443234e-03 1.461305323323122381e-03
3.192858925649560281e-03 4.809145013552161910e-03
6.623518405516646635e-04 8.675977402516169348e-03
6.165695335177090626e-03 2.767494128933649464e-03
3.259319525059791323e-03 7.175678902026676881e-03
5.991829208920830888e-03 8.441559111670698251e-03
2.249186403685121162e-03 6.220201857887611499e-03
5.915153881434148143e-03 1.919489607692913052e-03
6.042120843703874776e-03 4.932262239878366060e-03
6.913032012476756118e-03 8.317452512827968811e-03
5.027414427345798520e-03 1.938376134221360490e-03
3.889136697529381979e-03 8.002206101430910101e-03
9.696081389151260319e-03 1.218772826631583136e-04
7.237687029205610179e-04 9.210350931133287622e-03
9.665782979641627734e-03 7.715453586674268782e-03
2.779600053022460247e-03 2.377109714110431891e-03
2.919707003305436338e-03 1.111312013902270327e-03
3.488234520037180198e-03 7.067539202412344117e-03
4.014509933716287754e-03 6.267598260798750744e-03
5.409244696001440193e-03 7.900982434239214869e-03
2.871306445773072220e-03 1.295681258658033493e-03
4.467483233043503289e-03 4.685076758154369837e-03
4.117005847510016130e-03 9.974394103010174317e-03
8.673488850110952150e-03 2.082165450931729861e-03
7.538959853684713656e-03 7.118436383047375624e-03
2.116155533135497761e-03 7.076179866592982419e-03
2.102979849368331790e-03 3.968372400398623503e-03
7.964625279674519137e-03 1.938100110379060602e-03
9.877566460262677747e-03 7.746735427438358398e-03
4.181495177785516694e-03 7.759700009720003899e-03
5.852410174855798841e-03 1.787975095067331419e-03
2.262170706142459155e-03 5.206789903556145564e-03
6.428004919224272404e-03 1.433432816315468022e-03
2.373823241175181120e-03 2.203850832742556588e-03
9.476399134768069901e-03 5.892787336176930069e-03
3.777065480742091124e-03 1.308760229849572927e-03
4.724497176824429476e-03 9.372024048498194676e-03
3.682499663212015356e-03 6.107039082631699096e-03
3.669200433665966484e-03 9.451613886070074286e-03
1.283928755675949919e-03 4.755303900681604606e-03
6.851540556601102595e-03 6.950667295244605456e-03
2.361549695671314938e-03 4.733068975347780837e-03
6.423033353807431137e-03 1.151991502428842450e-03
4.811130977746886327e-03 5.185060225382502608e-03
9.566433136409015214e-03 4.579854745319946775e-03
1.136866398768341096e-03 6.438718206003335442e-03
2.905967079570733868e-03 6.001639971627411793e-04
1.385034657346229364e-03 3.833497797376837248e-03
9.870406534882606928e-03 5.191164380954874265e-03
5.729925754728798851e-03 2.726191043829502732e-03
7.923322297605851425e-03 3.100711598577044186e-03
1.168779154568363749e-03 2.843245317950066336e-03
3.588986498500320189e-03 8.880920329718098791e-03
9.041455598684139047e-03 9.576685151832843319e-04
8.729389453231286428e-03 4.452975281149416757e-03
8.187120870933928263e-03 9.926030307384274901e-03
6.381828061312409123e-03 5.484492847684538548e-03
7.100347134686186591e-03 7.137986225062954194e-03
3.635660851714978686e-03 6.108187142440492726e-03
1.528084738412765478e-03 3.418702769565153381e-03
2.076869266806469130e-03 7.136444027684919929e-03
8.094950002186329305e-03 7.895793816026662817e-03
8.609545130218276832e-03 4.612167185880439862e-03
4.527321912421899269e-03 3.694780797369393108e-03
1.182435947865150862e-03 5.435961902182262495e-03
1.148173424498283909e-03 9.398295393788348804e-04
3.804738383120537682e-04 8.194289329267689936e-03
9.466822877296523359e-03 2.268413070403106353e-04
5.619158821904539185e-03 3.664053584540151107e-03
6.917968200271580603e-03 4.432636361904183052e-03
9.431224109075753842e-03 1.487081086334898772e-03
9.075282389079527764e-03 6.776203169191041126e-03
4.532140474385403829e-03 3.080839982416620857e-03
9.554106372091968058e-03 7.630136212734215696e-03
3.344290569110349755e-03 6.336144726567542393e-03
9.993543806017142483e-03 5.025226053471740749e-03
8.224518928212498289e-03 7.121788596166959105e-03
2.190168343836311135e-03 1.469555558180348723e-04
6.876577971727032210e-03 3.319321883458606261e-03
5.786344021894952554e-03 7.003575325991735073e-03
4.809873413856484772e-03 7.608489354658257153e-03
1.922309365186660238e-04 7.483833378289663982e-03
5.996939518500662286e-03 9.243407055057755589e-03
9.857488310415081847e-03 5.024624610990472730e-03
7.611708791675784840e-03 8.085120072686620071e-03
6.426443375121004137e-03 3.294306743787244786e-03
3.694115171843218894e-03 7.301868807968328080e-03
3.447470570951953906e-03 7.465177652213375245e-03
9.663458587592089338e-03 3.091924987033296043e-03
7.630789013428716273e-03 5.398745757294056390e-03
2.638272984042530720e-03 1.581853988597527010e-03
2.478738663267602161e-03 8.463472110653279604e-03
5.804232159385545008e-03 6.661608690154885784e-03
3.514886704604858018e-04 3.296319629841670058e-04
2.255198398390226115e-03 6.895981012829441315e-03
6.739984019500186267e-03 1.108003800084872035e-03
8.112520795454825073e-03 9.831914527176997126e-03
5.125528184925722160e-03 2.572711013093209338e-03
8.800527679754732366e-03 9.553220186943852180e-03
9.153345630203330724e-03 8.732647957462775362e-03
9.885959710076048026e-03 3.322734146951662141e-03
4.306166477754396968e-03 7.508481635481326424e-04
6.183482490275483100e-03 4.024250838471261113e-04
3.331770188112821718e-03 4.105322303743668029e-03
6.576961527516588663e-03 7.389317525474174003e-03
9.545728166334881484e-03 5.608108671118708886e-03
1.008490672634400993e-03 6.809359252386550099e-03
9.900416927574463843e-03 3.642151224966592819e-03
2.705967861284198570e-04 1.970124013746429089e-03
5.781437188991603998e-03 5.094592560308411865e-03
2.404732930426768320e-03 1.554412332983146723e-04
7.069183833050887537e-03 8.240678654772853537e-03
5.771236297370905578e-03 2.226798862442290320e-04
8.414525914861685496e-03 6.463632803312570514e-03
1.469701339731489375e-03 9.181372289538539122e-03
6.784723750582384756e-03 7.734440555464741456e-03
5.918390769647903721e-04 1.485430349988780619e-03
3.123188949372648036e-03 6.331248538516110434e-03
3.360577989741340109e-03 8.825229212673074003e-03
8.150945436253375156e-03 3.944658055771329587e-03
4.664448828745415034e-03 5.480813645614804851e-03
6.346789278727273283e-03 9.841837917838592437e-03
8.054502518995424604e-03 1.161582822932030658e-03
1.114630104579640221e-03 6.141816784819833716e-03
3.866977206066561992e-03 8.814860009498425367e-03
3.686820295069481376e-03 7.394950450833758307e-03
4.558019151414570078e-03 1.120864884257229133e-03
7.032938043969957746e-03 3.587778507149566500e-03
7.957563040310393007e-03 6.955150320247510155e-03
8.782417576223623332e-03 4.926624907192357801e-03
5.919055737756889757e-03 4.722993775578377545e-03
8.503516867456694175e-03 6.780327816517455267e-03
6.640044347354981912e-03 3.779471337053546057e-03
9.737546830730440736e-03 1.360027944228256978e-03
9.117460210821421926e-03 8.868778761300960545e-03
4.979004443566198944e-03 5.487189181331259859e-03
9.073686997165604506e-03 5.702505467474466329e-03
4.913187642713159019e-03 3.418295033507558287e-03
8.385683803223771896e-03 2.869917412667208172e-03
8.903880538980330503e-04 3.769237634619739940e-03
4.470221892141757088e-03 6.867490843669579910e-03
4.599530130058069460e-03 1.931544342098106886e-03
4.280684142480730217e-03 2.173015848942872093e-03
3.603199943454717634e-03 7.597459507052473776e-03
2.276088844421370397e-03 6.088815138102129584e-03
4.976858251768217188e-03 1.403414495904885479e-03
5.962020781908316906e-03 7.579927816592364233e-03
8.707575206299250636e-03 8.265847889739141516e-03
8.639006414000392417e-03 7.199243633441337713e-03
6.003814502826573460e-03 7.875825204323913184e-03
2.809935736547078053e-03 7.681976115817608190e-03
3.074593973445174759e-03 2.231554649629150996e-03
5.611400233204775047e-04 5.929279765592968335e-03
1.081547740145832838e-03 4.198122513106759216e-04
2.224775198990854193e-03 1.236755415544591548e-03
2.141620446066680775e-04 2.099711775474646502e-03
3.784144204896726892e-03 1.217130662427244213e-03
9.916852209633023052e-04 2.215337980109382925e-03
5.918104584353899890e-03 2.814759405038467187e-03
9.733734997872075731e-03 8.055121886505341514e-03
7.792920278096662941e-03 4.934129531923956043e-03
5.518409544810173699e-03 1.851869206650169760e-03
4.823629609298944049e-03 1.882506864094108485e-03
5.557720763650228490e-03 7.399939721988907371e-03
4.351482598747167564e-03 8.778267239429858940e-03
6.326115521356468624e-03 6.662040862196005712e-03
8.316011751991781234e-03 1.422298073955864607e-04
4.186467102125236359e-03 4.709876356149599388e-03
8.797479577180241511e-03 8.931920754787681452e-03
7.932065261871736397e-03 4.285750915472372885e-03
2.146813382966152300e-03 8.265542873003401195e-03
8.692238282287960069e-03 8.763165642785255421e-03
3.559510938047152212e-03 2.089034786235463483e-03
2.317597393627632459e-03 4.376877387900456919e-03
2.124173037202566582e-03 5.760873743053121325e-03
6.936413038729122987e-03 6.452855355917187612e-03
5.136972709434046297e-03 1.193429859582565908e-03
7.426798866425350816e-03 4.013723216232824471e-03
7.799599177009289980e-03 3.788382020171367909e-03
1.688451789935477157e-03 6.355260609374398760e-03
1.196004095464092004e-03 2.336600768265049109e-04
9.999117832434826006e-03 2.136673102521096605e-03
1.789536223655805456e-03 9.222978295046285746e-03
2.734240946577027459e-03 8.175327379056667593e-03
9.772920505202588141e-04 2.514584443681069145e-03
3.541231284994883315e-03 7.744524400157851325e-03
2.191631851318568899e-03 9.672320104112898734e-03
4.745603892035944391e-03 7.709011473211911485e-03
8.338820016490854081e-03 1.873973543189094097e-03
9.286483098634770381e-03 9.695235572506170907e-03
6.129449502477488793e-03 6.955041215836266742e-03
3.188293721128286455e-03 9.785344102733045668e-04
8.273890546601228579e-03 4.743919211764589458e-03
2.125779033302353446e-03 3.258314677869871782e-03
6.671826224870963488e-03 9.145284284428121732e-03
8.276312245511448272e-04 6.291676977415595028e-03
6.807920463487849086e-03 1.512433027892720128e-03
3.423085136988810568e-04 4.965355902797919177e-03
1.608509562076583998e-03 2.907596877307761733e-03
4.123519349920090268e-03 4.129543939891663906e-03
4.731082077659976709e-03 4.968376176382235249e-03
3.271543195374859974e-03 4.822988777469691332e-03
6.848822351704808575e-03 8.692926199955447290e-04
5.414444835673755049e-03 5.897209377388595679e-03
2.929454855435916719e-03 1.862559277035308498e-03
3.073595963910899162e-03 7.341718659954766732e-03
8.652138343483994909e-03 6.694494292819644018e-03
1.861620871918734941e-03 6.092811683287902881e-03
9.133830793326292580e-03 4.959445644177602579e-03
4.254234818780362054e-03 4.609286146937491453e-03
2.502081958798945804e-03 8.884466697950210365e-03
2.813213606704616839e-03 8.630127557268578095e-03
9.368914259138928086e-03 3.437322383755492261e-03
1.134901829168704843e-03 3.277939624440277919e-04
7.887724916028406377e-03 8.041251224912612100e-03
1.538690026896453002e-04 3.435903527075343574e-03
5.734919509237661368e-03 5.598976492092001996e-03
1.942788705117711161e-03 6.340457903793964445e-04
9.268719117607816848e-04 8.179901370054922308e-03
8.254143576063979748e-03 1.458646796995778910e-03
1.303064254455127370e-03 9.570560865627808890e-04
9.756939426337535651e-03 9.651059437665105573e-03
2.384513821740338099e-03 5.308238462284860411e-03
6.249182588552002968e-03 9.164218924597322333e-03
9.696483909624709421e-03 7.132281921023676460e-03
2.425743915899940262e-03 8.957370350097918626e-03
7.871603263549877688e-03 8.283473160348418102e-03
5.727348887823843250e-03 2.758991817323895221e-04
8.333381554722489246e-03 1.164206334158455342e-03
1.490928945833292852e-03 4.106445731062976015e-03
2.543598648607836923e-03 6.553320398289469613e-03
2.852950185168881894e-03 2.521280256023245882e-03
1.491755860194791472e-03 6.254889899987202406e-03
7.595611850385361463e-03 8.250752198640527724e-03
7.255812473961570884e-03 6.777640100748750195e-03
4.271585679593241543e-03 4.978262949612602753e-03
1.825213945800777766e-03 3.298716996974008272e-03
9.486365761640582275e-03 9.701928708708566079e-03
1.587508886729320457e-03 4.760301254936942852e-03
8.845639970627846085e-03 7.621532633011757034e-03
7.509251251556169765e-03 8.704116405205811202e-03
6.521553559560925618e-03 9.985954454923322982e-03
7.074057776339107498e-03 2.278633407182710253e-03
5.364973135254742613e-03 5.847041454931012003e-03
6.007328678576307271e-03 6.763851463546377910e-03
5.928258989841285811e-03 4.274241659283724640e-03
2.293602658778313205e-03 1.120134837306371867e-03
4.792841121161755158e-04 2.569197226997846362e-03
8.379386219595728056e-04 7.026371502327996045e-03
2.445844558864041385e-03 5.216849288279152251e-03
1.338634791407726683e-03 1.483673886322327403e-03
6.779570634932623359e-03 9.438022544071113587e-03
7.230195012673190647e-03 3.646618373170896436e-03
6.436601361408097154e-03 4.139862781652781792e-03
2.397717266661562787e-03 4.013428547139429557e-03
6.393041556502786042e-03 9.782859424910160528e-03
5.561773955303423930e-03 8.685225347701221524e-03
2.116493110131522932e-03 8.037241563977406966e-03
1.107008630998906375e-03 8.245850672919148236e-03
3.817510991340000628e-03 6.961521605590169186e-03
6.210683624786160137e-03 7.558973866065967287e-03
8.723057915927054026e-03 3.064015676261765998e-03
3.143548855219931680e-03 1.770893067705633364e-03
3.013760540733354237e-03 3.228091853739209743e-03
7.769746323054032427e-03 8.468223983614436845e-03
5.534885365112228450e-03 1.979223703380679662e-03
3.565238474190185469e-03 6.228019018223671273e-03
7.214112878605125892e-04 9.005825322798505228e-03
1.951669397271448003e-03 7.896134626533587997e-03
4.645249825652988419e-03 3.470036109054019414e-03
1.187727475580121692e-03 1.396659988240137040e-03
2.861036752870509386e-03 8.487785124365531189e-03
7.960834465875161331e-03 8.011571613167939483e-04
4.728303430636932037e-03 8.092096436510197791e-03
4.113451225703625667e-03 2.839765461656799331e-03
6.311520044209212831e-03 6.625071349137802608e-03
4.599343355552121260e-03 3.698621132374982964e-03
9.409795176571126088e-03 1.526331861005335300e-03
2.308492649246997840e-04 4.191063018794806069e-03
8.163050260773017583e-03 9.076238813420293289e-03
9.376291944261668995e-03 2.853138531381767002e-03
8.909286402587418899e-03 1.266202980397020637e-03
4.938213490217472842e-03 6.225922239632712164e-03
7.497789035623110727e-03 9.358339321405036507e-03
6.210754910839587535e-03 1.994543932005620780e-03
6.967758016723965206e-03 9.771562388422234176e-04
9.062602506096138419e-03 4.131453788022012436e-03
6.074220738835060807e-03 2.990995654343850570e-03
9.119160916765947297e-03 4.977207584491367184e-04
6.493198669748895605e-03 9.695368108173426161e-03
1.428803810002626145e-03 6.413048981850590817e-04
3.827429197533983233e-04 1.091188544235364771e-03
5.451025981097232069e-03 5.077869668894695321e-03
4.252507422076721652e-03 3.768485970835571026e-03
5.193337591453132257e-03 7.455186019296012635e-03
2.306147155078678342e-03 5.165296305700052722e-03
2.384615585933528778e-03 4.924908142974405295e-03
4.700939818509016106e-03 6.974622175931430648e-03
9.105357699613047737e-03 4.015307799070301324e-03
6.279575474586822879e-03 4.997419392616836084e-03
6.779698290961741480e-03 6.471496301718140248e-03
7.402113538039503671e-03 7.625298318373885387e-03
3.355267340368722675e-03 2.615986136539957124e-03
3.396342989504472503e-04 1.383269445399522291e-03
3.465369653460921486e-03 3.527566492142618533e-03
8.595314223810081311e-03 7.304940950368285155e-03
6.563238230398747708e-03 1.599957694009947326e-03
5.549536364753945676e-03 5.766959493275982881e-03
8.076498102732912118e-03 8.493508063279205100e-03
7.201260733938404969e-03 8.277104359453082288e-03
9.061297147430648694e-03 7.569011426617090234e-03
1.127216103999130600e-03 2.404311219276976472e-03
6.565206756052737423e-03 4.414826092848460858e-03
1.779306739586309109e-03 1.356847705556684259e-03
2.445086504542115079e-03 8.054492686625149001e-03
6.027539069471546732e-03 6.790349923723503281e-03
7.042585057104490051e-03 8.330503739639788172e-03
8.874510335512971956e-03 6.795133042402655248e-03
8.418700432831329253e-03 9.883059448238817185e-03
7.183706093399273331e-03 3.935447371929650176e-03
9.643943118062948613e-03 4.501440235783534839e-03
8.782296205193509953e-03 2.656519960951236967e-03
8.599864792494188795e-03 8.459014819241906027e-03
7.135269537271038062e-03 8.597357422375469585e-03
2.296257477841347552e-03 2.076177834918777141e-03
5.520045407030049756e-03 7.290217948422543504e-03
9.614643701109006763e-03 6.274506171329104556e-03
5.288833142305303554e-03 7.787961368863623168e-03
2.594750767914892967e-03 6.836638582008299110e-03
3.731240446554434740e-03 5.583107440682478703e-03
4.719621708640676754e-03 5.872142473430297036e-04
8.063482886480680817e-03 6.661473340355551255e-03
9.689332768180188016e-03 1.817109809626783279e-03
5.315929946386022120e-03 3.878203923777033806e-03
7.287464693011658917e-03 3.402045848870785863e-04
4.947047493179027554e-03 9.405930499846396758e-03
5.381724377842042432e-03 6.373828604620450713e-03
8.293205295592862361e-03 2.454846382888017844e-03
2.471261332615698209e-03 4.570927742672583607e-04
7.133307566532635230e-03 6.857202680957653288e-04
1.799764975106462510e-03 8.276724455338536901e-03
4.942376984207489006e-03 9.296219528853517282e-04
4.892230416131703764e-03 7.734626105916110606e-03
1.767539847756378598e-04 4.217831923311449877e-03
2.855321475375518971e-03 7.677940076911799264e-03
1.865294255531305297e-03 5.043221792431125568e-03
9.247878051281506126e-03 3.453643687212210912e-03
1.228443546126838050e-03 9.254809749848441278e-03
7.338353890820980933e-04 8.842696650708735742e-03
5.991197988640458751e-03 4.007217862986819576e-03
2.645508197993560757e-03 6.534731357401959810e-03
7.637676113136347873e-03 3.037967334690186948e-03
2.989968798316523964e-03 7.963157271687522094e-04
5.929833787023933676e-03 8.421187203110762701e-03
9.695493002363305204e-03 2.850613361892311362e-03
2.274517108253120215e-03 5.844533255720599924e-03
8.456746098213584195e-03 5.931175017405960689e-03
2.120675850531203010e-03 4.892128932989119917e-03
5.127091315804301400e-03 2.572954731552027849e-03
9.549339232454445020e-03 1.157382280304370629e-03
5.733707165889428276e-03 3.980067892108133353e-03
9.595124954587610361e-03 8.469729385589427201e-03
7.991035955917095979e-03 9.604825102772362663e-03
1.939598315317652907e-03 5.395131407049127102e-03
9.649680943082864296e-03 5.700258490922723194e-03
4.122540771729081739e-03 1.189192834833505651e-03
8.692376259302577596e-03 8.474237338042311940e-03
7.822060373624994262e-03 9.555238916423985929e-03
6.256258860636309399e-03 9.669306140285681417e-03
2.912647933706875251e-03 5.783086549807172662e-03
1.828566115488680904e-03 1.837995341580276037e-03
2.963538393327158106e-03 4.355555246444605712e-03
4.147594240217221222e-03 4.596465723176275039e-03
4.786236712161166980e-03 4.616033257286683675e-04
8.057375021996760617e-03 3.745448900107144815e-03
1.968576782444320800e-03 7.059260072890091026e-03
4.449607347011169970e-04 9.917956012248036260e-03
4.003624377434245214e-03 9.670870068150545784e-03
8.118336291148771410e-04 6.027899918977964663e-03
4.279979890355034219e-03 6.201019547961841155e-03
9.219142721853088203e-04 4.430132781696317738e-03
9.746216252528328364e-03 5.837368956628001537e-03
2.933093770180904194e-03 5.550075957076060565e-03
1.541784547816185029e-03 6.324031802508833615e-03
7.572368169724029430e-03 4.781620366502103286e-03
5.051229177552757181e-03 8.713136838656449640e-03
3.590155833757916696e-03 1.735366789931338562e-03
1.030572783832795544e-03 9.571696593617682117e-04
8.949329157432522538e-03 5.866959828800835837e-03
8.217950117407774382e-03 1.373311476923225844e-03
9.546861103191936135e-03 8.024763731044002105e-03
2.675427333521948961e-03 3.164511241798095495e-03
9.081033747561452485e-03 8.390910429530279088e-03
5.504748597113968793e-03 6.716449226619395328e-03
2.918890633330328659e-03 8.324426117556984334e-03
8.115969897546794487e-03 4.851411376723463106e-03
5.308314449976137689e-03 9.733096167368920915e-03
8.888824578416948050e-03 1.330965222321924902e-03
5.639057088576414703e-03 1.913540782334456581e-03
9.586006372671398296e-03 5.129216819540025063e-03
5.903816587556138390e-03 9.997986095648826038e-03
3.833926759058824997e-03 8.844335087041887630e-03
2.409975569547421776e-03 4.473409447464234091e-04
4.905580751613671138e-03 2.181888986586859834e-03
5.570725444217409714e-03 7.619658634173348023e-03
5.210423780689632349e-03 1.978616990537624895e-04
7.294651302675278157e-03 1.083008173333653091e-03
5.436605036418260505e-03 7.361961724165541100e-03
2.469217393442408540e-03 7.083882809816168663e-03
2.096257851287898488e-03 7.658448504587493308e-03
3.940083927399559531e-03 4.400692407946756556e-03
2.352097176720203617e-03 9.817165914566231000e-03
8.214591677445388235e-03 9.025137936446875689e-03
9.561583988990074098e-03 7.158048775465580826e-03
4.079388437391466560e-03 6.512485660968883074e-03
5.754648191606979643e-03 4.317240746035377538e-03
2.685528925242435579e-03 3.950751959507768987e-03
9.781886553154831021e-03 8.773676471168613891e-03
5.933274663792294235e-03 2.603887570916533709e-03
7.660644751453314812e-03 8.988670295740158744e-03
2.943306793746023470e-03 4.369408939821450670e-03
4.349161156312429839e-03 4.786320672255036518e-03
7.056048757238571854e-03 5.368573044596764397e-03
1.636612748629554795e-03 5.063506446199095637e-03
5.318638251246658559e-03 9.150850092848322867e-04
8.170990313416748654e-03 7.627972756098014284e-03
4.841400357887601542e-03 2.213067878564642897e-03
7.685120072438504125e-03 6.809085677965565075e-03
6.104231415721345262e-03 8.917619376014688029e-03
3.225966960933191342e-03 3.748286369505705526e-03
8.170848754933257921e-03 1.985809326794417320e-03
1.050806190030633205e-03 8.543088399354407947e-03
1.103786289114043299e-03 4.280555313629495762e-03
1.419951597972761177e-03 9.136757405035911403e-04
4.024702857109862912e-03 8.843817386476280143e-03
7.360463347608329522e-03 4.259378946240122144e-03
1.205528229339259533e-04 1.000980365772578297e-03
4.188997376102872663e-03 3.643652948428104978e-03
1.852688277707005950e-03 3.853094233485361737e-03
2.819078443942680829e-03 5.788497853511953041e-03
4.616281188253667719e-03 6.378000795930284343e-03
4.749066940131482025e-04 8.408136984705497780e-03
3.617520842497282813e-03 7.146220829800467057e-03
1.159404157697103152e-03 7.176319159046717217e-03
7.452002964741411863e-03 7.592327379555138464e-03
1.321393540975612747e-03 9.546776394385773912e-03
9.164339110572418054e-03 9.626689942371993713e-03
9.421384638660500882e-03 9.765216165381618296e-03
2.212067086832028833e-03 4.817590555026418121e-03
2.806646844670464096e-03 4.915123055570919802e-03
3.864138375869776744e-03 2.262951606004011754e-03
2.448396840191813945e-03 4.032407110407960557e-03
2.424427592455069211e-03 3.016174006969483414e-04
